,Unnamed: 0,FinalID,Consumer,OriginalTraitName,OriginalTraitValue,OriginalTraitUnit,StandardisedTraitValue,StandardisedTraitUnit,ConTemp,ConTempUnit,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,ConSize,ConSizeUnit,StandardisedTraits,GenusSpecies,AverageVolume,VolumeUnit,uniqueID,Temp(kel),1/kT,log_TraitValues,B0,E,Eh,El,Th,Tl,index
629,882,MTD2574,Micrasterias americana,growth rate,0.11,day^-1,1.27315e-06,s^-1,30.0,celsius,Plantae,Streptophyta,Zygnematophyceae,Zygnematales,Desmidiaceae,Micrasterias,americana,1.58e-12,m^3,1.273148148148148e-06,Micrasterias americana,1.58e-12,m^3,67,303.15,38.279802442749606,-13.574016413437471,5.78704e-07,-0.7108264078339929,0.1602863108472739,-0.35541320391699643,39.58561183871582,37.6586795733232,0.0
630,883,MTD2574,Micrasterias americana,growth rate,0.1,day^-1,1.15741e-06,s^-1,35.0,celsius,Plantae,Streptophyta,Zygnematophyceae,Zygnematales,Desmidiaceae,Micrasterias,americana,1.58e-12,m^3,1.1574074074074074e-06,Micrasterias americana,1.58e-12,m^3,67,308.15,37.6586795733232,-13.669325807788702,5.78704e-07,-0.7108264078339929,0.1602863108472739,-0.35541320391699643,39.58561183871582,37.6586795733232,0.0
631,884,MTD2586,Nannochloropsis oceanica,growth rate,0.62,day^-1,7.1759300000000014e-06,s^-1,15.0,celsius,Chromista,Ochrophyta,Eustigmatophyceae,Eustigmatales,Monodopsidaceae,Nannochloropsis,oceanica,1.5e-17,m^3,7.175925925925927e-06,Nannochloropsis oceanica,1.5e-17,m^3,68,288.15,40.2725042877652,-11.844778187993372,7.1759300000000014e-06,-0.512195521354364,1.2939552156155125,-0.256097760677182,38.40649382928858,38.02891073412926,0.0
632,885,MTD2586,Nannochloropsis oceanica,growth rate,0.84,day^-1,9.72222e-06,s^-1,17.0,celsius,Chromista,Ochrophyta,Eustigmatophyceae,Eustigmatales,Monodopsidaceae,Nannochloropsis,oceanica,1.5e-17,m^3,9.722222222222224e-06,Nannochloropsis oceanica,1.5e-17,m^3,68,290.15,39.994906463965336,-11.54109657050838,7.1759300000000014e-06,-0.512195521354364,1.2939552156155125,-0.256097760677182,38.40649382928858,38.02891073412926,0.0
633,886,MTD2586,Nannochloropsis oceanica,growth rate,1.14,day^-1,1.31944e-05,s^-1,20.0,celsius,Chromista,Ochrophyta,Eustigmatophyceae,Eustigmatales,Monodopsidaceae,Nannochloropsis,oceanica,1.5e-17,m^3,1.3194444444444444e-05,Nannochloropsis oceanica,1.5e-17,m^3,68,293.15,39.58561183871582,-11.235718060812468,7.1759300000000014e-06,-0.512195521354364,1.2939552156155125,-0.256097760677182,38.40649382928858,38.02891073412926,0.0
634,887,MTD2586,Nannochloropsis oceanica,growth rate,1.38,day^-1,1.59722e-05,s^-1,23.0,celsius,Chromista,Ochrophyta,Eustigmatophyceae,Eustigmatales,Monodopsidaceae,Nannochloropsis,oceanica,1.5e-17,m^3,1.597222222222222e-05,Nannochloropsis oceanica,1.5e-17,m^3,68,296.15,39.18460952395591,-11.04466084692835,7.1759300000000014e-06,-0.512195521354364,1.2939552156155125,-0.256097760677182,38.40649382928858,38.02891073412926,0.0
635,888,MTD2586,Nannochloropsis oceanica,growth rate,1.57,day^-1,1.81713e-05,s^-1,26.0,celsius,Chromista,Ochrophyta,Eustigmatophyceae,Eustigmatales,Monodopsidaceae,Nannochloropsis,oceanica,1.5e-17,m^3,1.8171296296296288e-05,Nannochloropsis oceanica,1.5e-17,m^3,68,299.15,38.79165004352179,-10.915667131610295,7.1759300000000014e-06,-0.512195521354364,1.2939552156155125,-0.256097760677182,38.40649382928858,38.02891073412926,0.0
636,889,MTD2586,Nannochloropsis oceanica,growth rate,1.63,day^-1,1.88657e-05,s^-1,29.0,celsius,Chromista,Ochrophyta,Eustigmatophyceae,Eustigmatales,Monodopsidaceae,Nannochloropsis,oceanica,1.5e-17,m^3,1.8865740740740745e-05,Nannochloropsis oceanica,1.5e-17,m^3,68,302.15,38.40649382928858,-10.87816509948501,7.1759300000000014e-06,-0.512195521354364,1.2939552156155125,-0.256097760677182,38.40649382928858,38.02891073412926,0.0
637,890,MTD2586,Nannochloropsis oceanica,growth rate,1.0,day^-1,1.1574100000000005e-05,s^-1,32.0,celsius,Chromista,Ochrophyta,Eustigmatophyceae,Eustigmatales,Monodopsidaceae,Nannochloropsis,oceanica,1.5e-17,m^3,1.1574074074074072e-05,Nannochloropsis oceanica,1.5e-17,m^3,68,305.15,38.02891073412926,-11.366740714794656,7.1759300000000014e-06,-0.512195521354364,1.2939552156155125,-0.256097760677182,38.40649382928858,38.02891073412926,0.0
638,891,MTD2587,Navicula arenaria,growth rate,0.15,day^-1,1.7361099999999996e-06,s^-1,4.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,arenaria,4.16e-15,m^3,1.736111111111111e-06,Navicula arenaria,4.16e-15,m^3,69,277.15,41.870907849610475,-13.263863579678233,6.01852e-06,-1.045564791096806,0.7731875472959628,-0.522782395548403,40.13322535196107,38.92175787529614,0.0
639,892,MTD2587,Navicula arenaria,growth rate,0.52,day^-1,6.01852e-06,s^-1,8.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,arenaria,4.16e-15,m^3,6.0185185185185185e-06,Navicula arenaria,4.16e-15,m^3,69,281.15,41.27519868582445,-12.020669176044995,6.01852e-06,-1.045564791096806,0.7731875472959628,-0.522782395548403,40.13322535196107,38.92175787529614,0.0
640,893,MTD2587,Navicula arenaria,growth rate,0.73,day^-1,8.44907e-06,s^-1,12.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,arenaria,4.16e-15,m^3,8.449074074074074e-06,Navicula arenaria,4.16e-15,m^3,69,285.15,40.6962023865318,-11.681454181823744,6.01852e-06,-1.045564791096806,0.7731875472959628,-0.522782395548403,40.13322535196107,38.92175787529614,0.0
641,894,MTD2587,Navicula arenaria,growth rate,1.0,day^-1,1.1574100000000005e-05,s^-1,16.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,arenaria,4.16e-15,m^3,1.1574074074074072e-05,Navicula arenaria,4.16e-15,m^3,69,289.15,40.13322535196107,-11.366740714794656,6.01852e-06,-1.045564791096806,0.7731875472959628,-0.522782395548403,40.13322535196107,38.92175787529614,0.0
642,895,MTD2587,Navicula arenaria,growth rate,0.91,day^-1,1.05324e-05,s^-1,20.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,arenaria,4.16e-15,m^3,1.0532407407407408e-05,Navicula arenaria,4.16e-15,m^3,69,293.15,39.58561183871582,-11.46105433756034,6.01852e-06,-1.045564791096806,0.7731875472959628,-0.522782395548403,40.13322535196107,38.92175787529614,0.0
643,896,MTD2587,Navicula arenaria,growth rate,0.4,day^-1,4.62963e-06,s^-1,25.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,arenaria,4.16e-15,m^3,4.6296296296296296e-06,Navicula arenaria,4.16e-15,m^3,69,298.15,38.92175787529614,-12.283033606666304,6.01852e-06,-1.045564791096806,0.7731875472959628,-0.522782395548403,40.13322535196107,38.92175787529614,0.0
644,897,MTD2595,Nitzschia dissipata,growth rate,0.21,day^-1,2.43056e-06,s^-1,4.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,dissipata,2.43e-16,m^3,2.430555555555556e-06,Nitzschia dissipata,2.43e-16,m^3,70,277.15,41.870907849610475,-12.92738887448706,5.6713e-06,-0.7014989043710008,1.32,-0.3507494521855004,38.92175787529614,38.92175787529614,0.0
645,898,MTD2595,Nitzschia dissipata,growth rate,0.49,day^-1,5.6713e-06,s^-1,8.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,dissipata,2.43e-16,m^3,5.671296296296296e-06,Nitzschia dissipata,2.43e-16,m^3,70,281.15,41.27519868582445,-12.080092189608601,5.6713e-06,-0.7014989043710008,1.32,-0.3507494521855004,38.92175787529614,38.92175787529614,0.0
646,899,MTD2595,Nitzschia dissipata,growth rate,0.76,day^-1,8.796299999999999e-06,s^-1,12.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,dissipata,2.43e-16,m^3,8.796296296296299e-06,Nitzschia dissipata,2.43e-16,m^3,70,285.15,40.6962023865318,-11.641179379441365,5.6713e-06,-0.7014989043710008,1.32,-0.3507494521855004,38.92175787529614,38.92175787529614,0.0
647,900,MTD2595,Nitzschia dissipata,growth rate,1.0,day^-1,1.1574100000000005e-05,s^-1,16.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,dissipata,2.43e-16,m^3,1.1574074074074072e-05,Nitzschia dissipata,2.43e-16,m^3,70,289.15,40.13322535196107,-11.366740714794656,5.6713e-06,-0.7014989043710008,1.32,-0.3507494521855004,38.92175787529614,38.92175787529614,0.0
648,901,MTD2595,Nitzschia dissipata,growth rate,1.55,day^-1,1.79398e-05,s^-1,20.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,dissipata,2.43e-16,m^3,1.7939814814814815e-05,Nitzschia dissipata,2.43e-16,m^3,70,293.15,39.58561183871582,-10.928488849667785,5.6713e-06,-0.7014989043710008,1.32,-0.3507494521855004,38.92175787529614,38.92175787529614,0.0
649,902,MTD2595,Nitzschia dissipata,growth rate,1.75,day^-1,2.02546e-05,s^-1,25.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,dissipata,2.43e-16,m^3,2.025462962962963e-05,Nitzschia dissipata,2.43e-16,m^3,70,298.15,38.92175787529614,-10.807128629714937,5.6713e-06,-0.7014989043710008,1.32,-0.3507494521855004,38.92175787529614,38.92175787529614,0.0
650,903,MTD2597,Nitzschia seriata,growth rate,0.34,day^-1,3.93519e-06,s^-1,-1.6,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,seriata,8.279999999999999e-16,m^3,3.935185185185185e-06,Nitzschia seriata,6.17e-16,m^3,71,271.54999999999995,42.73438449832276,-12.445551392635414,6.59722e-06,-0.3551041716183089,1.598628981776945,-0.17755208580915444,40.983655696696246,40.6962023865318,0.0
651,904,MTD2597,Nitzschia seriata,growth rate,0.26,day^-1,3.00926e-06,s^-1,-0.5,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,seriata,4.75e-16,m^3,3.0092592592592593e-06,Nitzschia seriata,6.17e-16,m^3,71,272.65,42.56197363110047,-12.71381635660494,6.59722e-06,-0.3551041716183089,1.598628981776945,-0.17755208580915444,40.983655696696246,40.6962023865318,0.0
652,905,MTD2597,Nitzschia seriata,growth rate,0.43,day^-1,4.97685e-06,s^-1,2.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,seriata,5.24e-16,m^3,4.9768518518518505e-06,Nitzschia seriata,6.17e-16,m^3,71,275.15,42.175257534143356,-12.210713397179768,6.59722e-06,-0.3551041716183089,1.598628981776945,-0.17755208580915444,40.983655696696246,40.6962023865318,0.0
653,906,MTD2597,Nitzschia seriata,growth rate,0.44,day^-1,5.09259e-06,s^-1,4.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,seriata,4.36e-16,m^3,5.092592592592592e-06,Nitzschia seriata,6.17e-16,m^3,71,277.15,41.870907849610475,-12.187724015953016,6.59722e-06,-0.3551041716183089,1.598628981776945,-0.17755208580915444,40.983655696696246,40.6962023865318,0.0
654,907,MTD2597,Nitzschia seriata,growth rate,0.43,day^-1,4.97685e-06,s^-1,6.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,seriata,6.2199999999999995e-16,m^3,4.9768518518518505e-06,Nitzschia seriata,6.17e-16,m^3,71,279.15,41.57091925674205,-12.210713397179768,6.59722e-06,-0.3551041716183089,1.598628981776945,-0.17755208580915444,40.983655696696246,40.6962023865318,0.0
655,908,MTD2597,Nitzschia seriata,growth rate,0.57,day^-1,6.59722e-06,s^-1,10.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,seriata,7.200000000000001e-16,m^3,6.597222222222221e-06,Nitzschia seriata,6.17e-16,m^3,71,283.15,40.983655696696246,-11.92886220978785,6.59722e-06,-0.3551041716183089,1.598628981776945,-0.17755208580915444,40.983655696696246,40.6962023865318,0.0
656,909,MTD2597,Nitzschia seriata,growth rate,0.36,day^-1,4.16667e-06,s^-1,12.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,seriata,7.11e-16,m^3,4.166666666666667e-06,Nitzschia seriata,6.17e-16,m^3,71,285.15,40.6962023865318,-12.388393402324448,6.59722e-06,-0.3551041716183089,1.598628981776945,-0.17755208580915444,40.983655696696246,40.6962023865318,0.0
657,910,MTD2598,Nitzschia sigma,growth rate,0.21,day^-1,2.43056e-06,s^-1,4.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,sigma,3.3e-15,m^3,2.430555555555556e-06,Nitzschia sigma,3.3e-15,m^3,72,277.15,41.870907849610475,-12.92738887448706,1.85185e-06,-0.2896409159229322,1.32,-0.1448204579614661,38.92175787529614,38.92175787529614,0.0
658,911,MTD2598,Nitzschia sigma,growth rate,0.16,day^-1,1.85185e-06,s^-1,8.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,sigma,3.3e-15,m^3,1.851851851851852e-06,Nitzschia sigma,3.3e-15,m^3,72,281.15,41.27519868582445,-13.199325418540957,1.85185e-06,-0.2896409159229322,1.32,-0.1448204579614661,38.92175787529614,38.92175787529614,0.0
659,912,MTD2598,Nitzschia sigma,growth rate,0.25,day^-1,2.8935200000000013e-06,s^-1,12.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,sigma,3.3e-15,m^3,2.893518518518518e-06,Nitzschia sigma,3.3e-15,m^3,72,285.15,40.6962023865318,-12.753036803912169,1.85185e-06,-0.2896409159229322,1.32,-0.1448204579614661,38.92175787529614,38.92175787529614,0.0
660,913,MTD2598,Nitzschia sigma,growth rate,0.29,day^-1,3.3564800000000007e-06,s^-1,16.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,sigma,3.3e-15,m^3,3.356481481481481e-06,Nitzschia sigma,3.3e-15,m^3,72,289.15,40.13322535196107,-12.604617752173171,1.85185e-06,-0.2896409159229322,1.32,-0.1448204579614661,38.92175787529614,38.92175787529614,0.0
661,914,MTD2598,Nitzschia sigma,growth rate,0.33,day^-1,3.8194400000000005e-06,s^-1,20.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,sigma,3.3e-15,m^3,3.8194444444444425e-06,Nitzschia sigma,3.3e-15,m^3,72,293.15,39.58561183871582,-12.475406742950799,1.85185e-06,-0.2896409159229322,1.32,-0.1448204579614661,38.92175787529614,38.92175787529614,0.0
662,915,MTD2598,Nitzschia sigma,growth rate,0.43,day^-1,4.97685e-06,s^-1,25.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,sigma,3.3e-15,m^3,4.9768518518518505e-06,Nitzschia sigma,3.3e-15,m^3,72,298.15,38.92175787529614,-12.210713397179768,1.85185e-06,-0.2896409159229322,1.32,-0.1448204579614661,38.92175787529614,38.92175787529614,0.0
663,916,MTD2599,Odontella mobiliensis,growth rate,0.21,day^-1,2.43056e-06,s^-1,14.5,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Triceratiales,Triceratiaceae,Odontella,mobilensis,2.77e-14,m^3,2.430555555555556e-06,Odontella mobilensis,2.77e-14,m^3,73,287.65,40.3425069025536,-12.92738887448706,2.43056e-06,-1.1115330644765526,1.1847277399322373,-0.5557665322382763,38.66240916381657,37.78128637642697,0.0
664,917,MTD2599,Odontella mobiliensis,growth rate,1.1,day^-1,1.2731500000000005e-05,s^-1,21.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Triceratiales,Triceratiaceae,Odontella,mobilensis,2.77e-14,m^3,1.2731481481481482e-05,Odontella mobilensis,2.77e-14,m^3,73,294.15,39.45103556185464,-11.271431320443424,2.43056e-06,-1.1115330644765526,1.1847277399322373,-0.5557665322382763,38.66240916381657,37.78128637642697,0.0
665,918,MTD2599,Odontella mobiliensis,growth rate,1.04,day^-1,1.2037e-05,s^-1,24.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Triceratiales,Triceratiaceae,Odontella,mobilensis,2.77e-14,m^3,1.2037037037037035e-05,Odontella mobilensis,2.77e-14,m^3,73,297.15,39.05274141181068,-11.327525318566677,2.43056e-06,-1.1115330644765526,1.1847277399322373,-0.5557665322382763,38.66240916381657,37.78128637642697,0.0
666,919,MTD2599,Odontella mobiliensis,growth rate,1.35,day^-1,1.5625e-05,s^-1,27.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Triceratiales,Triceratiaceae,Odontella,mobilensis,2.77e-14,m^3,1.5625e-05,Odontella mobilensis,2.77e-14,m^3,73,300.15,38.66240916381657,-11.06663836234181,2.43056e-06,-1.1115330644765526,1.1847277399322373,-0.5557665322382763,38.66240916381657,37.78128637642697,0.0
667,920,MTD2599,Odontella mobiliensis,growth rate,1.0,day^-1,1.1574100000000005e-05,s^-1,31.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Triceratiales,Triceratiaceae,Odontella,mobilensis,2.77e-14,m^3,1.1574074074074072e-05,Odontella mobilensis,2.77e-14,m^3,73,304.15,38.15394414111308,-11.366740714794656,2.43056e-06,-1.1115330644765526,1.1847277399322373,-0.5557665322382763,38.66240916381657,37.78128637642697,0.0
668,921,MTD2599,Odontella mobiliensis,growth rate,0.46,day^-1,5.324069999999998e-06,s^-1,34.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Triceratiales,Triceratiaceae,Odontella,mobilensis,2.77e-14,m^3,5.324074074074074e-06,Odontella mobilensis,2.77e-14,m^3,73,307.15,37.78128637642697,-12.143272509508828,2.43056e-06,-1.1115330644765526,1.1847277399322373,-0.5557665322382763,38.66240916381657,37.78128637642697,0.0
669,922,MTD2601,Olisthodiscus luteus clone OLMS,growth rate,0.21,day^-1,2.43056e-06,s^-1,5.0,celsius,Chromista,Ochrophyta,Raphidophyceae,Chattonellales,Chattonellaceae,Olisthodiscus,luteus,1.15e-15,m^3,2.430555555555556e-06,Olisthodiscus luteus,1.15e-15,m^3,74,278.15,41.720374296313295,-12.92738887448706,4.74537e-06,-0.44244862745501884,0.1354797245135543,-0.22122431372750942,38.92175787529614,38.279802442749606,0.0
670,923,MTD2601,Olisthodiscus luteus clone OLMS,growth rate,0.25,day^-1,2.8935200000000013e-06,s^-1,5.0,celsius,Chromista,Ochrophyta,Raphidophyceae,Chattonellales,Chattonellaceae,Olisthodiscus,luteus,1.15e-15,m^3,2.893518518518518e-06,Olisthodiscus luteus,1.15e-15,m^3,74,278.15,41.720374296313295,-12.753036803912169,4.74537e-06,-0.44244862745501884,0.1354797245135543,-0.22122431372750942,38.92175787529614,38.279802442749606,0.0
671,924,MTD2601,Olisthodiscus luteus clone OLMS,growth rate,0.3,day^-1,3.47222e-06,s^-1,5.0,celsius,Chromista,Ochrophyta,Raphidophyceae,Chattonellales,Chattonellaceae,Olisthodiscus,luteus,1.15e-15,m^3,3.472222222222222e-06,Olisthodiscus luteus,1.15e-15,m^3,74,278.15,41.720374296313295,-12.570716399118288,4.74537e-06,-0.44244862745501884,0.1354797245135543,-0.22122431372750942,38.92175787529614,38.279802442749606,0.0
672,925,MTD2601,Olisthodiscus luteus clone OLMS,growth rate,0.41,day^-1,4.74537e-06,s^-1,10.0,celsius,Chromista,Ochrophyta,Raphidophyceae,Chattonellales,Chattonellaceae,Olisthodiscus,luteus,1.15e-15,m^3,4.7453703703703705e-06,Olisthodiscus luteus,1.15e-15,m^3,74,283.15,40.983655696696246,-12.258341152124714,4.74537e-06,-0.44244862745501884,0.1354797245135543,-0.22122431372750942,38.92175787529614,38.279802442749606,0.0
673,926,MTD2601,Olisthodiscus luteus clone OLMS,growth rate,0.45,day^-1,5.208330000000002e-06,s^-1,10.0,celsius,Chromista,Ochrophyta,Raphidophyceae,Chattonellales,Chattonellaceae,Olisthodiscus,luteus,1.15e-15,m^3,5.208333333333333e-06,Olisthodiscus luteus,1.15e-15,m^3,74,283.15,40.983655696696246,-12.165251291010122,4.74537e-06,-0.44244862745501884,0.1354797245135543,-0.22122431372750942,38.92175787529614,38.279802442749606,0.0
674,927,MTD2601,Olisthodiscus luteus clone OLMS,growth rate,0.69,day^-1,7.98611e-06,s^-1,10.0,celsius,Chromista,Ochrophyta,Raphidophyceae,Chattonellales,Chattonellaceae,Olisthodiscus,luteus,1.15e-15,m^3,7.98611111111111e-06,Olisthodiscus luteus,1.15e-15,m^3,74,283.15,40.983655696696246,-11.737806775313423,4.74537e-06,-0.44244862745501884,0.1354797245135543,-0.22122431372750942,38.92175787529614,38.279802442749606,0.0
675,928,MTD2601,Olisthodiscus luteus clone OLMS,growth rate,0.59,day^-1,6.8287e-06,s^-1,15.0,celsius,Chromista,Ochrophyta,Raphidophyceae,Chattonellales,Chattonellaceae,Olisthodiscus,luteus,1.15e-15,m^3,6.828703703703702e-06,Olisthodiscus luteus,1.15e-15,m^3,74,288.15,40.2725042877652,-11.894376239247547,4.74537e-06,-0.44244862745501884,0.1354797245135543,-0.22122431372750942,38.92175787529614,38.279802442749606,0.0
676,929,MTD2601,Olisthodiscus luteus clone OLMS,growth rate,0.67,day^-1,7.75463e-06,s^-1,15.0,celsius,Chromista,Ochrophyta,Raphidophyceae,Chattonellales,Chattonellaceae,Olisthodiscus,luteus,1.15e-15,m^3,7.75462962962963e-06,Olisthodiscus luteus,1.15e-15,m^3,74,288.15,40.2725042877652,-11.767220473628079,4.74537e-06,-0.44244862745501884,0.1354797245135543,-0.22122431372750942,38.92175787529614,38.279802442749606,0.0
677,930,MTD2601,Olisthodiscus luteus clone OLMS,growth rate,0.72,day^-1,8.33333e-06,s^-1,15.0,celsius,Chromista,Ochrophyta,Raphidophyceae,Chattonellales,Chattonellaceae,Olisthodiscus,luteus,1.15e-15,m^3,8.333333333333334e-06,Olisthodiscus luteus,1.15e-15,m^3,74,288.15,40.2725042877652,-11.695247421764263,4.74537e-06,-0.44244862745501884,0.1354797245135543,-0.22122431372750942,38.92175787529614,38.279802442749606,0.0
678,931,MTD2601,Olisthodiscus luteus clone OLMS,growth rate,0.67,day^-1,7.75463e-06,s^-1,20.0,celsius,Chromista,Ochrophyta,Raphidophyceae,Chattonellales,Chattonellaceae,Olisthodiscus,luteus,1.15e-15,m^3,7.75462962962963e-06,Olisthodiscus luteus,1.15e-15,m^3,74,293.15,39.58561183871582,-11.767220473628079,4.74537e-06,-0.44244862745501884,0.1354797245135543,-0.22122431372750942,38.92175787529614,38.279802442749606,0.0
679,932,MTD2601,Olisthodiscus luteus clone OLMS,growth rate,0.8,day^-1,9.25926e-06,s^-1,20.0,celsius,Chromista,Ochrophyta,Raphidophyceae,Chattonellales,Chattonellaceae,Olisthodiscus,luteus,1.15e-15,m^3,9.25925925925926e-06,Olisthodiscus luteus,1.15e-15,m^3,74,293.15,39.58561183871582,-11.58988642610636,4.74537e-06,-0.44244862745501884,0.1354797245135543,-0.22122431372750942,38.92175787529614,38.279802442749606,0.0
680,933,MTD2601,Olisthodiscus luteus clone OLMS,growth rate,0.93,day^-1,1.07639e-05,s^-1,20.0,celsius,Chromista,Ochrophyta,Raphidophyceae,Chattonellales,Chattonellaceae,Olisthodiscus,luteus,1.15e-15,m^3,1.076388888888889e-05,Olisthodiscus luteus,1.15e-15,m^3,74,293.15,39.58561183871582,-11.43931261536945,4.74537e-06,-0.44244862745501884,0.1354797245135543,-0.22122431372750942,38.92175787529614,38.279802442749606,0.0
681,934,MTD2601,Olisthodiscus luteus clone OLMS,growth rate,0.9,day^-1,1.04167e-05,s^-1,25.0,celsius,Chromista,Ochrophyta,Raphidophyceae,Chattonellales,Chattonellaceae,Olisthodiscus,luteus,1.15e-15,m^3,1.0416666666666666e-05,Olisthodiscus luteus,1.15e-15,m^3,74,298.15,38.92175787529614,-11.472100270455094,4.74537e-06,-0.44244862745501884,0.1354797245135543,-0.22122431372750942,38.92175787529614,38.279802442749606,0.0
682,935,MTD2601,Olisthodiscus luteus clone OLMS,growth rate,0.92,day^-1,1.06481e-05,s^-1,25.0,celsius,Chromista,Ochrophyta,Raphidophyceae,Chattonellales,Chattonellaceae,Olisthodiscus,luteus,1.15e-15,m^3,1.0648148148148148e-05,Olisthodiscus luteus,1.15e-15,m^3,74,298.15,38.92175787529614,-11.450129085480551,4.74537e-06,-0.44244862745501884,0.1354797245135543,-0.22122431372750942,38.92175787529614,38.279802442749606,0.0
683,936,MTD2601,Olisthodiscus luteus clone OLMS,growth rate,0.97,day^-1,1.12269e-05,s^-1,25.0,celsius,Chromista,Ochrophyta,Raphidophyceae,Chattonellales,Chattonellaceae,Olisthodiscus,luteus,1.15e-15,m^3,1.1226851851851852e-05,Olisthodiscus luteus,1.15e-15,m^3,74,298.15,38.92175787529614,-11.397197873626258,4.74537e-06,-0.44244862745501884,0.1354797245135543,-0.22122431372750942,38.92175787529614,38.279802442749606,0.0
684,937,MTD2601,Olisthodiscus luteus clone OLMS,growth rate,0.9,day^-1,1.04167e-05,s^-1,30.0,celsius,Chromista,Ochrophyta,Raphidophyceae,Chattonellales,Chattonellaceae,Olisthodiscus,luteus,1.15e-15,m^3,1.0416666666666666e-05,Olisthodiscus luteus,1.15e-15,m^3,74,303.15,38.279802442749606,-11.472100270455094,4.74537e-06,-0.44244862745501884,0.1354797245135543,-0.22122431372750942,38.92175787529614,38.279802442749606,0.0
685,938,MTD2601,Olisthodiscus luteus clone OLMS,growth rate,0.93,day^-1,1.07639e-05,s^-1,30.0,celsius,Chromista,Ochrophyta,Raphidophyceae,Chattonellales,Chattonellaceae,Olisthodiscus,luteus,1.15e-15,m^3,1.076388888888889e-05,Olisthodiscus luteus,1.15e-15,m^3,74,303.15,38.279802442749606,-11.43931261536945,4.74537e-06,-0.44244862745501884,0.1354797245135543,-0.22122431372750942,38.92175787529614,38.279802442749606,0.0
686,939,MTD2601,Olisthodiscus luteus clone OLMS,growth rate,0.84,day^-1,9.72222e-06,s^-1,30.0,celsius,Chromista,Ochrophyta,Raphidophyceae,Chattonellales,Chattonellaceae,Olisthodiscus,luteus,1.15e-15,m^3,9.722222222222224e-06,Olisthodiscus luteus,1.15e-15,m^3,74,303.15,38.279802442749606,-11.54109657050838,4.74537e-06,-0.44244862745501884,0.1354797245135543,-0.22122431372750942,38.92175787529614,38.279802442749606,0.0
687,940,MTD2609,Ostreopsis heptagona,growth rate,0.05,day^-1,5.78704e-07,s^-1,19.0,celsius,Chromista,,Dinophyceae,Peridiniales,Ostreopsidaceae,Ostreopsis,heptagona,2e-13,m^3,5.787037037037037e-07,Ostreopsis heptagona,2e-13,m^3,75,292.15,39.72110939763663,-14.362474716346268,5.78704e-07,-1.3933187792574655,3.245561368133037,-0.6966593896287328,38.92175787529614,38.40649382928858,0.0
