,FinalID,Consumer,OriginalTraitName,OriginalTraitValue,OriginalTraitUnit,StandardisedTraitValue,StandardisedTraitUnit,ConTemp,ConTempUnit,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,ConSize,ConSizeUnit,GenusSpecies,MinVolume,MaxVolume,AverageVolume,VolumeUnit,Sources,Notes
277,MTD5347,Escherichia coli  ONT H8 (R91) ,Square Root (Maximum Specific Growth Rate),0.119446099,Square Root (minutes -1),0.00023779,s^-1,24.01,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli,1.26e-18,1.26e-18,1.26e-18,m^3,https://books.google.co.uk/books?id=qyVoI1iUiBkC&pg=PA1&dq=escherichia+coli+cell+size&hl=en&sa=X&ved=0ahUKEwixrsjzmszbAhXKaFAKHcLfCq8Q6AEITjAH#v=onepage&q=escherichia%20coli%20cell%20size&f=false,
278,MTD5347,Escherichia coli  ONT H8 (R91) ,Square Root (Maximum Specific Growth Rate),0.125530705,Square Root (minutes -1),0.00026263,s^-1,25.21,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli,1.26e-18,1.26e-18,1.26e-18,m^3,https://books.google.co.uk/books?id=qyVoI1iUiBkC&pg=PA1&dq=escherichia+coli+cell+size&hl=en&sa=X&ved=0ahUKEwixrsjzmszbAhXKaFAKHcLfCq8Q6AEITjAH#v=onepage&q=escherichia%20coli%20cell%20size&f=false,
279,MTD5347,Escherichia coli  ONT H8 (R91) ,Square Root (Maximum Specific Growth Rate),0.138065718,Square Root (minutes -1),0.0003177,s^-1,26.41,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli,1.26e-18,1.26e-18,1.26e-18,m^3,https://books.google.co.uk/books?id=qyVoI1iUiBkC&pg=PA1&dq=escherichia+coli+cell+size&hl=en&sa=X&ved=0ahUKEwixrsjzmszbAhXKaFAKHcLfCq8Q6AEITjAH#v=onepage&q=escherichia%20coli%20cell%20size&f=false,
280,MTD5347,Escherichia coli  ONT H8 (R91) ,Square Root (Maximum Specific Growth Rate),0.149973757,Square Root (minutes -1),0.00037487,s^-1,28.11,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli,1.26e-18,1.26e-18,1.26e-18,m^3,https://books.google.co.uk/books?id=qyVoI1iUiBkC&pg=PA1&dq=escherichia+coli+cell+size&hl=en&sa=X&ved=0ahUKEwixrsjzmszbAhXKaFAKHcLfCq8Q6AEITjAH#v=onepage&q=escherichia%20coli%20cell%20size&f=false,
281,MTD5347,Escherichia coli  ONT H8 (R91) ,Square Root (Maximum Specific Growth Rate),0.159272828,Square Root (minutes -1),0.0004228,s^-1,29.41,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli,1.26e-18,1.26e-18,1.26e-18,m^3,https://books.google.co.uk/books?id=qyVoI1iUiBkC&pg=PA1&dq=escherichia+coli+cell+size&hl=en&sa=X&ved=0ahUKEwixrsjzmszbAhXKaFAKHcLfCq8Q6AEITjAH#v=onepage&q=escherichia%20coli%20cell%20size&f=false,
282,MTD5347,Escherichia coli  ONT H8 (R91) ,Square Root (Maximum Specific Growth Rate),0.163234036,Square Root (minutes -1),0.00044409,s^-1,30.61,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli,1.26e-18,1.26e-18,1.26e-18,m^3,https://books.google.co.uk/books?id=qyVoI1iUiBkC&pg=PA1&dq=escherichia+coli+cell+size&hl=en&sa=X&ved=0ahUKEwixrsjzmszbAhXKaFAKHcLfCq8Q6AEITjAH#v=onepage&q=escherichia%20coli%20cell%20size&f=false,
283,MTD5347,Escherichia coli  ONT H8 (R91) ,Square Root (Maximum Specific Growth Rate),0.17313584,Square Root (minutes -1),0.0004996,s^-1,32.01,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli,1.26e-18,1.26e-18,1.26e-18,m^3,https://books.google.co.uk/books?id=qyVoI1iUiBkC&pg=PA1&dq=escherichia+coli+cell+size&hl=en&sa=X&ved=0ahUKEwixrsjzmszbAhXKaFAKHcLfCq8Q6AEITjAH#v=onepage&q=escherichia%20coli%20cell%20size&f=false,
284,MTD5347,Escherichia coli  ONT H8 (R91) ,Square Root (Maximum Specific Growth Rate),0.17977936600000002,Square Root (minutes -1),0.00053868,s^-1,33.41,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli,1.26e-18,1.26e-18,1.26e-18,m^3,https://books.google.co.uk/books?id=qyVoI1iUiBkC&pg=PA1&dq=escherichia+coli+cell+size&hl=en&sa=X&ved=0ahUKEwixrsjzmszbAhXKaFAKHcLfCq8Q6AEITjAH#v=onepage&q=escherichia%20coli%20cell%20size&f=false,
285,MTD5347,Escherichia coli  ONT H8 (R91) ,Square Root (Maximum Specific Growth Rate),0.17980842600000002,Square Root (minutes -1),0.00053885,s^-1,34.91,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli,1.26e-18,1.26e-18,1.26e-18,m^3,https://books.google.co.uk/books?id=qyVoI1iUiBkC&pg=PA1&dq=escherichia+coli+cell+size&hl=en&sa=X&ved=0ahUKEwixrsjzmszbAhXKaFAKHcLfCq8Q6AEITjAH#v=onepage&q=escherichia%20coli%20cell%20size&f=false,
286,MTD5347,Escherichia coli  ONT H8 (R91) ,Square Root (Maximum Specific Growth Rate),0.185503537,Square Root (minutes -1),0.00057353,s^-1,36.51,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli,1.26e-18,1.26e-18,1.26e-18,m^3,https://books.google.co.uk/books?id=qyVoI1iUiBkC&pg=PA1&dq=escherichia+coli+cell+size&hl=en&sa=X&ved=0ahUKEwixrsjzmszbAhXKaFAKHcLfCq8Q6AEITjAH#v=onepage&q=escherichia%20coli%20cell%20size&f=false,
287,MTD5347,Escherichia coli  ONT H8 (R91) ,Square Root (Maximum Specific Growth Rate),0.197411148,Square Root (minutes -1),0.00064952,s^-1,38.01,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli,1.26e-18,1.26e-18,1.26e-18,m^3,https://books.google.co.uk/books?id=qyVoI1iUiBkC&pg=PA1&dq=escherichia+coli+cell+size&hl=en&sa=X&ved=0ahUKEwixrsjzmszbAhXKaFAKHcLfCq8Q6AEITjAH#v=onepage&q=escherichia%20coli%20cell%20size&f=false,
288,MTD5347,Escherichia coli  ONT H8 (R91) ,Square Root (Maximum Specific Growth Rate),0.20332092,Square Root (minutes -1),0.00068899,s^-1,39.71,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli,1.26e-18,1.26e-18,1.26e-18,m^3,https://books.google.co.uk/books?id=qyVoI1iUiBkC&pg=PA1&dq=escherichia+coli+cell+size&hl=en&sa=X&ved=0ahUKEwixrsjzmszbAhXKaFAKHcLfCq8Q6AEITjAH#v=onepage&q=escherichia%20coli%20cell%20size&f=false,
289,MTD5347,Escherichia coli  ONT H8 (R91) ,Square Root (Maximum Specific Growth Rate),0.211572109,Square Root (minutes -1),0.00074605,s^-1,41.21,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli,1.26e-18,1.26e-18,1.26e-18,m^3,https://books.google.co.uk/books?id=qyVoI1iUiBkC&pg=PA1&dq=escherichia+coli+cell+size&hl=en&sa=X&ved=0ahUKEwixrsjzmszbAhXKaFAKHcLfCq8Q6AEITjAH#v=onepage&q=escherichia%20coli%20cell%20size&f=false,
290,MTD5347,Escherichia coli  ONT H8 (R91) ,Square Root (Maximum Specific Growth Rate),0.194220531,Square Root (minutes -1),0.00062869,s^-1,42.81,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli,1.26e-18,1.26e-18,1.26e-18,m^3,https://books.google.co.uk/books?id=qyVoI1iUiBkC&pg=PA1&dq=escherichia+coli+cell+size&hl=en&sa=X&ved=0ahUKEwixrsjzmszbAhXKaFAKHcLfCq8Q6AEITjAH#v=onepage&q=escherichia%20coli%20cell%20size&f=false,
291,MTD5347,Escherichia coli  ONT H8 (R91) ,Square Root (Maximum Specific Growth Rate),0.16915171699999998,Square Root (minutes -1),0.00047687,s^-1,44.81,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli,1.26e-18,1.26e-18,1.26e-18,m^3,https://books.google.co.uk/books?id=qyVoI1iUiBkC&pg=PA1&dq=escherichia+coli+cell+size&hl=en&sa=X&ved=0ahUKEwixrsjzmszbAhXKaFAKHcLfCq8Q6AEITjAH#v=onepage&q=escherichia%20coli%20cell%20size&f=false,
292,MTD5347,Escherichia coli  ONT H8 (R91) ,Square Root (Maximum Specific Growth Rate),0.11883728,Square Root (minutes -1),0.00023537,s^-1,46.51,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli,1.26e-18,1.26e-18,1.26e-18,m^3,https://books.google.co.uk/books?id=qyVoI1iUiBkC&pg=PA1&dq=escherichia+coli+cell+size&hl=en&sa=X&ved=0ahUKEwixrsjzmszbAhXKaFAKHcLfCq8Q6AEITjAH#v=onepage&q=escherichia%20coli%20cell%20size&f=false,
293,MTD5348,Escherichia coli O126:H21(R10) ,Square Root (Maximum Specific Growth Rate),0.030384051,Square Root (minutes -1),1.5399999999999998e-05,s^-1,10.41,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli,1.26e-18,1.26e-18,1.26e-18,m^3,https://books.google.co.uk/books?id=qyVoI1iUiBkC&pg=PA1&dq=escherichia+coli+cell+size&hl=en&sa=X&ved=0ahUKEwixrsjzmszbAhXKaFAKHcLfCq8Q6AEITjAH#v=onepage&q=escherichia%20coli%20cell%20size&f=false,
294,MTD5348,Escherichia coli O126:H21(R10) ,Square Root (Maximum Specific Growth Rate),0.041532766,Square Root (minutes -1),2.87e-05,s^-1,12.11,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli,1.26e-18,1.26e-18,1.26e-18,m^3,https://books.google.co.uk/books?id=qyVoI1iUiBkC&pg=PA1&dq=escherichia+coli+cell+size&hl=en&sa=X&ved=0ahUKEwixrsjzmszbAhXKaFAKHcLfCq8Q6AEITjAH#v=onepage&q=escherichia%20coli%20cell%20size&f=false,
295,MTD5348,Escherichia coli O126:H21(R10) ,Square Root (Maximum Specific Growth Rate),0.053887414,Square Root (minutes -1),4.84e-05,s^-1,13.31,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli,1.26e-18,1.26e-18,1.26e-18,m^3,https://books.google.co.uk/books?id=qyVoI1iUiBkC&pg=PA1&dq=escherichia+coli+cell+size&hl=en&sa=X&ved=0ahUKEwixrsjzmszbAhXKaFAKHcLfCq8Q6AEITjAH#v=onepage&q=escherichia%20coli%20cell%20size&f=false,
296,MTD5348,Escherichia coli O126:H21(R10) ,Square Root (Maximum Specific Growth Rate),0.06337369799999999,Square Root (minutes -1),6.69e-05,s^-1,14.71,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli,1.26e-18,1.26e-18,1.26e-18,m^3,https://books.google.co.uk/books?id=qyVoI1iUiBkC&pg=PA1&dq=escherichia+coli+cell+size&hl=en&sa=X&ved=0ahUKEwixrsjzmszbAhXKaFAKHcLfCq8Q6AEITjAH#v=onepage&q=escherichia%20coli%20cell%20size&f=false,
297,MTD5348,Escherichia coli O126:H21(R10) ,Square Root (Maximum Specific Growth Rate),0.074255606,Square Root (minutes -1),9.19e-05,s^-1,16.21,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli,1.26e-18,1.26e-18,1.26e-18,m^3,https://books.google.co.uk/books?id=qyVoI1iUiBkC&pg=PA1&dq=escherichia+coli+cell+size&hl=en&sa=X&ved=0ahUKEwixrsjzmszbAhXKaFAKHcLfCq8Q6AEITjAH#v=onepage&q=escherichia%20coli%20cell%20size&f=false,
298,MTD5348,Escherichia coli O126:H21(R10) ,Square Root (Maximum Specific Growth Rate),0.082965414,Square Root (minutes -1),0.00011472,s^-1,17.61,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli,1.26e-18,1.26e-18,1.26e-18,m^3,https://books.google.co.uk/books?id=qyVoI1iUiBkC&pg=PA1&dq=escherichia+coli+cell+size&hl=en&sa=X&ved=0ahUKEwixrsjzmszbAhXKaFAKHcLfCq8Q6AEITjAH#v=onepage&q=escherichia%20coli%20cell%20size&f=false,
299,MTD5348,Escherichia coli O126:H21(R10) ,Square Root (Maximum Specific Growth Rate),0.092652188,Square Root (minutes -1),0.00014307,s^-1,18.91,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli,1.26e-18,1.26e-18,1.26e-18,m^3,https://books.google.co.uk/books?id=qyVoI1iUiBkC&pg=PA1&dq=escherichia+coli+cell+size&hl=en&sa=X&ved=0ahUKEwixrsjzmszbAhXKaFAKHcLfCq8Q6AEITjAH#v=onepage&q=escherichia%20coli%20cell%20size&f=false,
300,MTD5348,Escherichia coli O126:H21(R10) ,Square Root (Maximum Specific Growth Rate),0.099277898,Square Root (minutes -1),0.00016427,s^-1,20.31,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli,1.26e-18,1.26e-18,1.26e-18,m^3,https://books.google.co.uk/books?id=qyVoI1iUiBkC&pg=PA1&dq=escherichia+coli+cell+size&hl=en&sa=X&ved=0ahUKEwixrsjzmszbAhXKaFAKHcLfCq8Q6AEITjAH#v=onepage&q=escherichia%20coli%20cell%20size&f=false,
301,MTD5348,Escherichia coli O126:H21(R10) ,Square Root (Maximum Specific Growth Rate),0.111483344,Square Root (minutes -1),0.00020714,s^-1,21.61,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli,1.26e-18,1.26e-18,1.26e-18,m^3,https://books.google.co.uk/books?id=qyVoI1iUiBkC&pg=PA1&dq=escherichia+coli+cell+size&hl=en&sa=X&ved=0ahUKEwixrsjzmszbAhXKaFAKHcLfCq8Q6AEITjAH#v=onepage&q=escherichia%20coli%20cell%20size&f=false,
302,MTD5348,Escherichia coli O126:H21(R10) ,Square Root (Maximum Specific Growth Rate),0.120281306,Square Root (minutes -1),0.00024113,s^-1,23.01,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli,1.26e-18,1.26e-18,1.26e-18,m^3,https://books.google.co.uk/books?id=qyVoI1iUiBkC&pg=PA1&dq=escherichia+coli+cell+size&hl=en&sa=X&ved=0ahUKEwixrsjzmszbAhXKaFAKHcLfCq8Q6AEITjAH#v=onepage&q=escherichia%20coli%20cell%20size&f=false,
303,MTD5348,Escherichia coli O126:H21(R10) ,Square Root (Maximum Specific Growth Rate),0.127827498,Square Root (minutes -1),0.00027233,s^-1,24.31,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli,1.26e-18,1.26e-18,1.26e-18,m^3,https://books.google.co.uk/books?id=qyVoI1iUiBkC&pg=PA1&dq=escherichia+coli+cell+size&hl=en&sa=X&ved=0ahUKEwixrsjzmszbAhXKaFAKHcLfCq8Q6AEITjAH#v=onepage&q=escherichia%20coli%20cell%20size&f=false,
304,MTD5348,Escherichia coli O126:H21(R10) ,Square Root (Maximum Specific Growth Rate),0.137842555,Square Root (minutes -1),0.00031668,s^-1,25.61,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli,1.26e-18,1.26e-18,1.26e-18,m^3,https://books.google.co.uk/books?id=qyVoI1iUiBkC&pg=PA1&dq=escherichia+coli+cell+size&hl=en&sa=X&ved=0ahUKEwixrsjzmszbAhXKaFAKHcLfCq8Q6AEITjAH#v=onepage&q=escherichia%20coli%20cell%20size&f=false,
305,MTD5348,Escherichia coli O126:H21(R10) ,Square Root (Maximum Specific Growth Rate),0.146160722,Square Root (minutes -1),0.00035605,s^-1,26.81,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli,1.26e-18,1.26e-18,1.26e-18,m^3,https://books.google.co.uk/books?id=qyVoI1iUiBkC&pg=PA1&dq=escherichia+coli+cell+size&hl=en&sa=X&ved=0ahUKEwixrsjzmszbAhXKaFAKHcLfCq8Q6AEITjAH#v=onepage&q=escherichia%20coli%20cell%20size&f=false,
306,MTD5348,Escherichia coli O126:H21(R10) ,Square Root (Maximum Specific Growth Rate),0.14854397800000002,Square Root (minutes -1),0.00036776,s^-1,28.61,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli,1.26e-18,1.26e-18,1.26e-18,m^3,https://books.google.co.uk/books?id=qyVoI1iUiBkC&pg=PA1&dq=escherichia+coli+cell+size&hl=en&sa=X&ved=0ahUKEwixrsjzmszbAhXKaFAKHcLfCq8Q6AEITjAH#v=onepage&q=escherichia%20coli%20cell%20size&f=false,
307,MTD5348,Escherichia coli O126:H21(R10) ,Square Root (Maximum Specific Growth Rate),0.162693058,Square Root (minutes -1),0.00044115,s^-1,29.81,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli,1.26e-18,1.26e-18,1.26e-18,m^3,https://books.google.co.uk/books?id=qyVoI1iUiBkC&pg=PA1&dq=escherichia+coli+cell+size&hl=en&sa=X&ved=0ahUKEwixrsjzmszbAhXKaFAKHcLfCq8Q6AEITjAH#v=onepage&q=escherichia%20coli%20cell%20size&f=false,
308,MTD5348,Escherichia coli O126:H21(R10) ,Square Root (Maximum Specific Growth Rate),0.168025703,Square Root (minutes -1),0.00047054,s^-1,31.01,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli,1.26e-18,1.26e-18,1.26e-18,m^3,https://books.google.co.uk/books?id=qyVoI1iUiBkC&pg=PA1&dq=escherichia+coli+cell+size&hl=en&sa=X&ved=0ahUKEwixrsjzmszbAhXKaFAKHcLfCq8Q6AEITjAH#v=onepage&q=escherichia%20coli%20cell%20size&f=false,
309,MTD5348,Escherichia coli O126:H21(R10) ,Square Root (Maximum Specific Growth Rate),0.17468748,Square Root (minutes -1),0.0005086,s^-1,32.21,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli,1.26e-18,1.26e-18,1.26e-18,m^3,https://books.google.co.uk/books?id=qyVoI1iUiBkC&pg=PA1&dq=escherichia+coli+cell+size&hl=en&sa=X&ved=0ahUKEwixrsjzmszbAhXKaFAKHcLfCq8Q6AEITjAH#v=onepage&q=escherichia%20coli%20cell%20size&f=false,
310,MTD5348,Escherichia coli O126:H21(R10) ,Square Root (Maximum Specific Growth Rate),0.17820245,Square Root (minutes -1),0.00052927,s^-1,33.71,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli,1.26e-18,1.26e-18,1.26e-18,m^3,https://books.google.co.uk/books?id=qyVoI1iUiBkC&pg=PA1&dq=escherichia+coli+cell+size&hl=en&sa=X&ved=0ahUKEwixrsjzmszbAhXKaFAKHcLfCq8Q6AEITjAH#v=onepage&q=escherichia%20coli%20cell%20size&f=false,
311,MTD5348,Escherichia coli O126:H21(R10) ,Square Root (Maximum Specific Growth Rate),0.199323449,Square Root (minutes -1),0.00066216,s^-1,35.31,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli,1.26e-18,1.26e-18,1.26e-18,m^3,https://books.google.co.uk/books?id=qyVoI1iUiBkC&pg=PA1&dq=escherichia+coli+cell+size&hl=en&sa=X&ved=0ahUKEwixrsjzmszbAhXKaFAKHcLfCq8Q6AEITjAH#v=onepage&q=escherichia%20coli%20cell%20size&f=false,
312,MTD5348,Escherichia coli O126:H21(R10) ,Square Root (Maximum Specific Growth Rate),0.195552852,Square Root (minutes -1),0.00063735,s^-1,36.91,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli,1.26e-18,1.26e-18,1.26e-18,m^3,https://books.google.co.uk/books?id=qyVoI1iUiBkC&pg=PA1&dq=escherichia+coli+cell+size&hl=en&sa=X&ved=0ahUKEwixrsjzmszbAhXKaFAKHcLfCq8Q6AEITjAH#v=onepage&q=escherichia%20coli%20cell%20size&f=false,
313,MTD5348,Escherichia coli O126:H21(R10) ,Square Root (Maximum Specific Growth Rate),0.20129242100000005,Square Root (minutes -1),0.00067531,s^-1,38.51,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli,1.26e-18,1.26e-18,1.26e-18,m^3,https://books.google.co.uk/books?id=qyVoI1iUiBkC&pg=PA1&dq=escherichia+coli+cell+size&hl=en&sa=X&ved=0ahUKEwixrsjzmszbAhXKaFAKHcLfCq8Q6AEITjAH#v=onepage&q=escherichia%20coli%20cell%20size&f=false,
314,MTD5348,Escherichia coli O126:H21(R10) ,Square Root (Maximum Specific Growth Rate),0.208832445,Square Root (minutes -1),0.00072685,s^-1,40.11,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli,1.26e-18,1.26e-18,1.26e-18,m^3,https://books.google.co.uk/books?id=qyVoI1iUiBkC&pg=PA1&dq=escherichia+coli+cell+size&hl=en&sa=X&ved=0ahUKEwixrsjzmszbAhXKaFAKHcLfCq8Q6AEITjAH#v=onepage&q=escherichia%20coli%20cell%20size&f=false,
315,MTD5348,Escherichia coli O126:H21(R10) ,Square Root (Maximum Specific Growth Rate),0.208288137,Square Root (minutes -1),0.00072307,s^-1,41.71,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli,1.26e-18,1.26e-18,1.26e-18,m^3,https://books.google.co.uk/books?id=qyVoI1iUiBkC&pg=PA1&dq=escherichia+coli+cell+size&hl=en&sa=X&ved=0ahUKEwixrsjzmszbAhXKaFAKHcLfCq8Q6AEITjAH#v=onepage&q=escherichia%20coli%20cell%20size&f=false,
316,MTD5348,Escherichia coli O126:H21(R10) ,Square Root (Maximum Specific Growth Rate),0.208288137,Square Root (minutes -1),0.00072307,s^-1,43.51,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli,1.26e-18,1.26e-18,1.26e-18,m^3,https://books.google.co.uk/books?id=qyVoI1iUiBkC&pg=PA1&dq=escherichia+coli+cell+size&hl=en&sa=X&ved=0ahUKEwixrsjzmszbAhXKaFAKHcLfCq8Q6AEITjAH#v=onepage&q=escherichia%20coli%20cell%20size&f=false,
317,MTD5348,Escherichia coli O126:H21(R10) ,Square Root (Maximum Specific Growth Rate),0.18436508,Square Root (minutes -1),0.00056651,s^-1,45.71,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli,1.26e-18,1.26e-18,1.26e-18,m^3,https://books.google.co.uk/books?id=qyVoI1iUiBkC&pg=PA1&dq=escherichia+coli+cell+size&hl=en&sa=X&ved=0ahUKEwixrsjzmszbAhXKaFAKHcLfCq8Q6AEITjAH#v=onepage&q=escherichia%20coli%20cell%20size&f=false,
318,MTD5348,Escherichia coli O126:H21(R10) ,Square Root (Maximum Specific Growth Rate),0.128756551,Square Root (minutes -1),0.0002763,s^-1,47.21,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli,1.26e-18,1.26e-18,1.26e-18,m^3,https://books.google.co.uk/books?id=qyVoI1iUiBkC&pg=PA1&dq=escherichia+coli+cell+size&hl=en&sa=X&ved=0ahUKEwixrsjzmszbAhXKaFAKHcLfCq8Q6AEITjAH#v=onepage&q=escherichia%20coli%20cell%20size&f=false,
319,MTD5349,Escherichia coli  NT (R31) ,Square Root (Maximum Specific Growth Rate),0.016595985,Square Root (minutes -1),4.59e-06,s^-1,7.61,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli,1.26e-18,1.26e-18,1.26e-18,m^3,https://books.google.co.uk/books?id=qyVoI1iUiBkC&pg=PA1&dq=escherichia+coli+cell+size&hl=en&sa=X&ved=0ahUKEwixrsjzmszbAhXKaFAKHcLfCq8Q6AEITjAH#v=onepage&q=escherichia%20coli%20cell%20size&f=false,
320,MTD5349,Escherichia coli  NT (R31) ,Square Root (Maximum Specific Growth Rate),0.029519467,Square Root (minutes -1),1.4499999999999997e-05,s^-1,10.31,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli,1.26e-18,1.26e-18,1.26e-18,m^3,https://books.google.co.uk/books?id=qyVoI1iUiBkC&pg=PA1&dq=escherichia+coli+cell+size&hl=en&sa=X&ved=0ahUKEwixrsjzmszbAhXKaFAKHcLfCq8Q6AEITjAH#v=onepage&q=escherichia%20coli%20cell%20size&f=false,
321,MTD5349,Escherichia coli  NT (R31) ,Square Root (Maximum Specific Growth Rate),0.042320105,Square Root (minutes -1),2.98e-05,s^-1,12.01,Celsius,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,,,Escherichia coli,1.26e-18,1.26e-18,1.26e-18,m^3,https://books.google.co.uk/books?id=qyVoI1iUiBkC&pg=PA1&dq=escherichia+coli+cell+size&hl=en&sa=X&ved=0ahUKEwixrsjzmszbAhXKaFAKHcLfCq8Q6AEITjAH#v=onepage&q=escherichia%20coli%20cell%20size&f=false,
