,FinalID,Consumer,OriginalTraitName,OriginalTraitValue,OriginalTraitUnit,StandardisedTraitValue,StandardisedTraitUnit,ConTemp,ConTempUnit,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,ConSize,ConSizeUnit,uniqueID,Temp(kel),1/kT,log_TraitValues,B0,E,Eh,El,Th,Tl,index
627,MTD4902,Lactobacillus acidophilus,Population Growth Rate,0.427252,h^-1,0.00011868,s^-1,36.0361,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,acidophilus,,,63,309.18609999999995,37.53248322133351,-9.039079762541654,0.00011868,-0.3715055120961322,1.9216154453905174,-0.1857527560480661,36.818374697737546,36.13374523405556,0.0
628,MTD4902,Lactobacillus acidophilus,Population Growth Rate,0.442717,h^-1,0.00012298,s^-1,37.0356,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,acidophilus,,,63,310.18559999999997,37.4115436387748,-9.003488817438951,0.00011868,-0.3715055120961322,1.9216154453905174,-0.1857527560480661,36.818374697737546,36.13374523405556,0.0
629,MTD4902,Lactobacillus acidophilus,Population Growth Rate,0.45509799999999995,h^-1,0.00012642,s^-1,38.0351,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,acidophilus,,,63,311.1851,37.2913809514644,-8.975900860920122,0.00011868,-0.3715055120961322,1.9216154453905174,-0.1857527560480661,36.818374697737546,36.13374523405556,0.0
630,MTD4902,Lactobacillus acidophilus,Population Growth Rate,0.48906000000000005,h^-1,0.00013585,s^-1,39.0616,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,acidophilus,,,63,312.2116,37.168773070954266,-8.903959222091917,0.00011868,-0.3715055120961322,1.9216154453905174,-0.1857527560480661,36.818374697737546,36.13374523405556,0.0
631,MTD4902,Lactobacillus acidophilus,Population Growth Rate,0.510687,h^-1,0.00014186,s^-1,40.007,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,acidophilus,,,63,313.157,37.05656303553663,-8.860669902190333,0.00011868,-0.3715055120961322,1.9216154453905174,-0.1857527560480661,36.818374697737546,36.13374523405556,0.0
632,MTD4902,Lactobacillus acidophilus,Population Growth Rate,0.529234,h^-1,0.00014701,s^-1,41.0065,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,acidophilus,,,63,314.1565,36.93866627149062,-8.825009946288398,0.00011868,-0.3715055120961322,1.9216154453905174,-0.1857527560480661,36.818374697737546,36.13374523405556,0.0
633,MTD4902,Lactobacillus acidophilus,Population Growth Rate,0.5508649999999999,h^-1,0.00015302,s^-1,42.0329,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,acidophilus,,,63,315.18289999999996,36.818374697737546,-8.784941926160569,0.00011868,-0.3715055120961322,1.9216154453905174,-0.1857527560480661,36.818374697737546,36.13374523405556,0.0
634,MTD4902,Lactobacillus acidophilus,Population Growth Rate,0.5077619999999999,h^-1,0.00014105,s^-1,43.0867,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,acidophilus,,,63,316.2367,36.69568431026362,-8.866396120516269,0.00011868,-0.3715055120961322,1.9216154453905174,-0.1857527560480661,36.818374697737546,36.13374523405556,0.0
635,MTD4902,Lactobacillus acidophilus,Population Growth Rate,0.46157,h^-1,0.00012821,s^-1,44.0054,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,acidophilus,,,63,317.1554,36.589388389791075,-8.961841013399665,0.00011868,-0.3715055120961322,1.9216154453905174,-0.1857527560480661,36.818374697737546,36.13374523405556,0.0
636,MTD4902,Lactobacillus acidophilus,Population Growth Rate,0.399972,h^-1,0.0001111,s^-1,45.0592,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,acidophilus,,,63,318.20919999999995,36.46821685394245,-9.10507986131869,0.00011868,-0.3715055120961322,1.9216154453905174,-0.1857527560480661,36.818374697737546,36.13374523405556,0.0
637,MTD4902,Lactobacillus acidophilus,Population Growth Rate,0.31679,h^-1,8.8e-05,s^-1,46.0051,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,acidophilus,,,63,319.15509999999995,36.360133710912166,-9.338173743486069,0.00011868,-0.3715055120961322,1.9216154453905174,-0.1857527560480661,36.818374697737546,36.13374523405556,0.0
638,MTD4902,Lactobacillus acidophilus,Population Growth Rate,0.168876,h^-1,4.6899999999999995e-05,s^-1,47.0052,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,acidophilus,,,63,320.1552,36.246552017645016,-9.96749288251204,0.00011868,-0.3715055120961322,1.9216154453905174,-0.1857527560480661,36.818374697737546,36.13374523405556,0.0
639,MTD4902,Lactobacillus acidophilus,Population Growth Rate,0.168928,h^-1,4.6899999999999995e-05,s^-1,48.0047,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,acidophilus,,,63,321.1547,36.13374523405556,-9.96749288251204,0.00011868,-0.3715055120961322,1.9216154453905174,-0.1857527560480661,36.818374697737546,36.13374523405556,0.0
640,MTD4904,Lactobacillus paracasei,Population Growth Rate,0.018806599999999996,h^-1,5.22e-06,s^-1,6.05125,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,,,64,279.20124999999996,41.5632885258198,-12.163013156069727,5.28e-06,-0.8450068298938304,0.46376692927120367,-0.4225034149469152,37.77999485780087,36.821365427738925,0.0
641,MTD4904,Lactobacillus paracasei,Population Growth Rate,0.0126899,h^-1,3.52e-06,s^-1,6.9968,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,,,64,280.1468,41.423004333869045,-12.557049568354268,5.28e-06,-0.8450068298938304,0.46376692927120367,-0.4225034149469152,37.77999485780087,36.821365427738925,0.0
642,MTD4904,Lactobacillus paracasei,Population Growth Rate,0.028154400000000003,h^-1,7.82e-06,s^-1,7.996289999999999,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,,,64,281.14628999999996,41.27574335240043,-11.758826003407055,5.28e-06,-0.8450068298938304,0.46376692927120367,-0.4225034149469152,37.77999485780087,36.821365427738925,0.0
643,MTD4904,Lactobacillus paracasei,Population Growth Rate,0.0189593,h^-1,5.27e-06,s^-1,9.02289,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,,,64,282.17289,41.12557414895365,-12.153480195411003,5.28e-06,-0.8450068298938304,0.46376692927120367,-0.4225034149469152,37.77999485780087,36.821365427738925,0.0
644,MTD4904,Lactobacillus paracasei,Population Growth Rate,0.0190106,h^-1,5.28e-06,s^-1,10.0224,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,,,64,283.1724,40.98041373565907,-12.151584460246104,5.28e-06,-0.8450068298938304,0.46376692927120367,-0.4225034149469152,37.77999485780087,36.821365427738925,0.0
645,MTD4904,Lactobacillus paracasei,Population Growth Rate,0.0252272,h^-1,7.01e-06,s^-1,11.022,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,,,64,284.17199999999997,40.836261526538664,-11.868172856917775,5.28e-06,-0.8450068298938304,0.46376692927120367,-0.4225034149469152,37.77999485780087,36.821365427738925,0.0
646,MTD4904,Lactobacillus paracasei,Population Growth Rate,0.0314438,h^-1,8.73e-06,s^-1,12.0215,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,,,64,285.1715,40.693134168454925,-11.648745188112763,5.28e-06,-0.8450068298938304,0.46376692927120367,-0.4225034149469152,37.77999485780087,36.821365427738925,0.0
647,MTD4904,Lactobacillus paracasei,Population Growth Rate,0.0499908,h^-1,1.39e-05,s^-1,13.020999999999999,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,,,64,286.171,40.551006602763884,-11.183621717827627,5.28e-06,-0.8450068298938304,0.46376692927120367,-0.4225034149469152,37.77999485780087,36.821365427738925,0.0
648,MTD4904,Lactobacillus paracasei,Population Growth Rate,0.050042199999999995,h^-1,1.39e-05,s^-1,14.0205,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,,,64,287.1705,40.409868390101146,-11.183621717827627,5.28e-06,-0.8450068298938304,0.46376692927120367,-0.4225034149469152,37.77999485780087,36.821365427738925,0.0
649,MTD4904,Lactobacillus paracasei,Population Growth Rate,0.0470109,h^-1,1.31e-05,s^-1,15.0201,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,,,64,288.1701,40.269695261651165,-11.242898327757167,5.28e-06,-0.8450068298938304,0.46376692927120367,-0.4225034149469152,37.77999485780087,36.821365427738925,0.0
650,MTD4904,Lactobacillus paracasei,Population Growth Rate,0.06555789999999999,h^-1,1.82e-05,s^-1,16.0196,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,,,64,289.1696,40.13050511021748,-10.914088963881525,5.28e-06,-0.8450068298938304,0.46376692927120367,-0.4225034149469152,37.77999485780087,36.821365427738925,0.0
651,MTD4904,Lactobacillus paracasei,Population Growth Rate,0.06560930000000001,h^-1,1.82e-05,s^-1,17.0191,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,,,64,290.16909999999996,39.992273851762796,-10.914088963881525,5.28e-06,-0.8450068298938304,0.46376692927120367,-0.4225034149469152,37.77999485780087,36.821365427738925,0.0
652,MTD4904,Lactobacillus paracasei,Population Growth Rate,0.07490989999999999,h^-1,2.08e-05,s^-1,18.0456,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,,,64,291.19559999999996,39.851296209556544,-10.780557571257003,5.28e-06,-0.8450068298938304,0.46376692927120367,-0.4225034149469152,37.77999485780087,36.821365427738925,0.0
653,MTD4904,Lactobacillus paracasei,Population Growth Rate,0.09037289999999999,h^-1,2.51e-05,s^-1,19.0181,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,,,64,292.1681,39.718648649594336,-10.592642711826535,5.28e-06,-0.8450068298938304,0.46376692927120367,-0.4225034149469152,37.77999485780087,36.821365427738925,0.0
654,MTD4904,Lactobacillus paracasei,Population Growth Rate,0.0996721,h^-1,2.7699999999999996e-05,s^-1,20.0176,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,,,64,293.1676,39.583235359294626,-10.494078144770981,5.28e-06,-0.8450068298938304,0.46376692927120367,-0.4225034149469152,37.77999485780087,36.821365427738925,0.0
655,MTD4904,Lactobacillus paracasei,Population Growth Rate,0.102806,h^-1,2.8600000000000004e-05,s^-1,21.0172,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,,,64,294.1672,39.44872885392914,-10.462103840138466,5.28e-06,-0.8450068298938304,0.46376692927120367,-0.4225034149469152,37.77999485780087,36.821365427738925,0.0
656,MTD4904,Lactobacillus paracasei,Population Growth Rate,0.12751800000000002,h^-1,3.54e-05,s^-1,22.0166,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,,,64,295.16659999999996,39.315160016477286,-10.248798737824545,5.28e-06,-0.8450068298938304,0.46376692927120367,-0.4225034149469152,37.77999485780087,36.821365427738925,0.0
657,MTD4904,Lactobacillus paracasei,Population Growth Rate,0.1399,h^-1,3.8900000000000004e-05,s^-1,23.0161,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,,,64,296.1661,39.18247939423028,-10.154516307339874,5.28e-06,-0.8450068298938304,0.46376692927120367,-0.4225034149469152,37.77999485780087,36.821365427738925,0.0
658,MTD4904,Lactobacillus paracasei,Population Growth Rate,0.149202,h^-1,4.14e-05,s^-1,24.0697,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,,,64,297.2197,39.043583283744454,-10.092229677133005,5.28e-06,-0.8450068298938304,0.46376692927120367,-0.4225034149469152,37.77999485780087,36.821365427738925,0.0
659,MTD4904,Lactobacillus paracasei,Population Growth Rate,0.167748,h^-1,4.66e-05,s^-1,25.0421,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,,,64,298.1921,38.91626273975582,-9.973910016832674,5.28e-06,-0.8450068298938304,0.46376692927120367,-0.4225034149469152,37.77999485780087,36.821365427738925,0.0
660,MTD4904,Lactobacillus paracasei,Population Growth Rate,0.180132,h^-1,5e-05,s^-1,26.0956,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,,,64,299.24559999999997,38.77925727402356,-9.903487552536127,5.28e-06,-0.8450068298938304,0.46376692927120367,-0.4225034149469152,37.77999485780087,36.821365427738925,0.0
661,MTD4904,Lactobacillus paracasei,Population Growth Rate,0.201759,h^-1,5.6000000000000006e-05,s^-1,27.0411,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,,,64,300.1911,38.657115785643015,-9.790158867229124,5.28e-06,-0.8450068298938304,0.46376692927120367,-0.4225034149469152,37.77999485780087,36.821365427738925,0.0
662,MTD4904,Lactobacillus paracasei,Population Growth Rate,0.244966,h^-1,6.8e-05,s^-1,28.0134,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,,,64,301.16339999999997,38.53231206222118,-9.596002852788168,5.28e-06,-0.8450068298938304,0.46376692927120367,-0.4225034149469152,37.77999485780087,36.821365427738925,0.0
663,MTD4904,Lactobacillus paracasei,Population Growth Rate,0.260432,h^-1,7.23e-05,s^-1,29.0399,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,,,64,302.18989999999997,38.401422782560054,-9.534686428799555,5.28e-06,-0.8450068298938304,0.46376692927120367,-0.4225034149469152,37.77999485780087,36.821365427738925,0.0
664,MTD4904,Lactobacillus paracasei,Population Growth Rate,0.26356599999999997,h^-1,7.32e-05,s^-1,30.0395,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,,,64,303.18949999999995,38.27481529050163,-9.522315136997008,5.28e-06,-0.8450068298938304,0.46376692927120367,-0.4225034149469152,37.77999485780087,36.821365427738925,0.0
665,MTD4904,Lactobacillus paracasei,Population Growth Rate,0.282111,h^-1,7.840000000000001e-05,s^-1,31.0119,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,,,64,304.1619,38.15245140998771,-9.453686630607912,5.28e-06,-0.8450068298938304,0.46376692927120367,-0.4225034149469152,37.77999485780087,36.821365427738925,0.0
666,MTD4904,Lactobacillus paracasei,Population Growth Rate,0.28524499999999997,h^-1,7.92e-05,s^-1,32.0115,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,,,64,305.1615,38.027477616014934,-9.443534259143894,5.28e-06,-0.8450068298938304,0.46376692927120367,-0.4225034149469152,37.77999485780087,36.821365427738925,0.0
667,MTD4904,Lactobacillus paracasei,Population Growth Rate,0.29454400000000003,h^-1,8.18e-05,s^-1,33.010999999999996,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,,,64,306.16099999999994,37.90333226805355,-9.411233314355572,5.28e-06,-0.8450068298938304,0.46376692927120367,-0.4225034149469152,37.77999485780087,36.821365427738925,0.0
668,MTD4904,Lactobacillus paracasei,Population Growth Rate,0.300761,h^-1,8.35e-05,s^-1,34.0105,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,,,64,307.16049999999996,37.77999485780087,-9.390663926107464,5.28e-06,-0.8450068298938304,0.46376692927120367,-0.4225034149469152,37.77999485780087,36.821365427738925,0.0
669,MTD4904,Lactobacillus paracasei,Population Growth Rate,0.282317,h^-1,7.840000000000001e-05,s^-1,35.0101,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,,,64,308.1601,37.657445303657234,-9.453686630607912,5.28e-06,-0.8450068298938304,0.46376692927120367,-0.4225034149469152,37.77999485780087,36.821365427738925,0.0
670,MTD4904,Lactobacillus paracasei,Population Growth Rate,0.288533,h^-1,8.01e-05,s^-1,36.0097,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,,,64,309.1597,37.53568822365769,-9.43223470388996,5.28e-06,-0.8450068298938304,0.46376692927120367,-0.4225034149469152,37.77999485780087,36.821365427738925,0.0
671,MTD4904,Lactobacillus paracasei,Population Growth Rate,0.285502,h^-1,7.929999999999999e-05,s^-1,37.0092,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,,,64,310.1592,37.414728018770816,-9.442272429323472,5.28e-06,-0.8450068298938304,0.46376692927120367,-0.4225034149469152,37.77999485780087,36.821365427738925,0.0
672,MTD4904,Lactobacillus paracasei,Population Growth Rate,0.270144,h^-1,7.5e-05,s^-1,38.0899,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,,,64,311.2399,37.28481505912174,-9.498022444427964,5.28e-06,-0.8450068298938304,0.46376692927120367,-0.4225034149469152,37.77999485780087,36.821365427738925,0.0
673,MTD4904,Lactobacillus paracasei,Population Growth Rate,0.257863,h^-1,7.159999999999999e-05,s^-1,39.0355,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,,,64,312.1855,37.17188053423219,-9.544415483997675,5.28e-06,-0.8450068298938304,0.46376692927120367,-0.4225034149469152,37.77999485780087,36.821365427738925,0.0
674,MTD4904,Lactobacillus paracasei,Population Growth Rate,0.224005,h^-1,6.22e-05,s^-1,40.0351,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,,,64,313.1851,37.053238198495215,-9.68515555821914,5.28e-06,-0.8450068298938304,0.46376692927120367,-0.4225034149469152,37.77999485780087,36.821365427738925,0.0
675,MTD4904,Lactobacillus paracasei,Population Growth Rate,0.199396,h^-1,5.539999999999999e-05,s^-1,41.0348,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,,,64,314.1848,36.93533904415345,-9.800930964211036,5.28e-06,-0.8450068298938304,0.46376692927120367,-0.4225034149469152,37.77999485780087,36.821365427738925,0.0
676,MTD4904,Lactobacillus paracasei,Population Growth Rate,0.196363,h^-1,5.45e-05,s^-1,42.0073,Celsius,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,,,64,315.15729999999996,36.821365427738925,-9.817309856295076,5.28e-06,-0.8450068298938304,0.46376692927120367,-0.4225034149469152,37.77999485780087,36.821365427738925,0.0
677,MTD4905,Marinitoga piezophila,Specific Growth Rate,0.614089,h^-1,0.00017058,s^-1,44.9868,Celsius,Bacteria,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Marinitoga,piezophila,,,65,318.1368,36.47651611042653,-8.67630616307331,0.00017058,-0.5786239344569937,7.742583150733422,-0.28931196722849684,34.317523685447334,33.34079026678771,0.0
678,MTD4905,Marinitoga piezophila,Specific Growth Rate,0.712328,h^-1,0.00019787,s^-1,49.8644,Celsius,Bacteria,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Marinitoga,piezophila,,,65,323.01439999999997,35.9257113940417,-8.527900308559925,0.00017058,-0.5786239344569937,7.742583150733422,-0.28931196722849684,34.317523685447334,33.34079026678771,0.0
679,MTD4905,Marinitoga piezophila,Specific Growth Rate,1.04863,h^-1,0.00029129,s^-1,54.9059,Celsius,Bacteria,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Marinitoga,piezophila,,,65,328.05589999999995,35.37361196832474,-8.141191223458714,0.00017058,-0.5786239344569937,7.742583150733422,-0.28931196722849684,34.317523685447334,33.34079026678771,0.0
680,MTD4905,Marinitoga piezophila,Specific Growth Rate,1.6825700000000001,h^-1,0.00046738,s^-1,59.8203,Celsius,Bacteria,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Marinitoga,piezophila,,,65,332.97029999999995,34.8515231253945,-7.668367926676614,0.00017058,-0.5786239344569937,7.742583150733422,-0.28931196722849684,34.317523685447334,33.34079026678771,0.0
681,MTD4905,Marinitoga piezophila,Specific Growth Rate,1.90377,h^-1,0.00052883,s^-1,65.0015,Celsius,Bacteria,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Marinitoga,piezophila,,,65,338.15149999999994,34.317523685447334,-7.544843538812106,0.00017058,-0.5786239344569937,7.742583150733422,-0.28931196722849684,34.317523685447334,33.34079026678771,0.0
682,MTD4905,Marinitoga piezophila,Specific Growth Rate,1.4782,h^-1,0.00041061,s^-1,69.8431,Celsius,Bacteria,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Marinitoga,piezophila,,,65,342.99309999999997,33.833106585874596,-7.79786669907299,0.00017058,-0.5786239344569937,7.742583150733422,-0.28931196722849684,34.317523685447334,33.34079026678771,0.0
683,MTD4905,Marinitoga piezophila,Specific Growth Rate,0.00101035,h^-1,2.8e-07,s^-1,74.9078,Celsius,Bacteria,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Marinitoga,piezophila,,,65,348.0578,33.34079026678771,-15.088476233777161,0.00017058,-0.5786239344569937,7.742583150733422,-0.28931196722849684,34.317523685447334,33.34079026678771,0.0
684,MTD4913,Thermotoga lettingae TMOT,Specific growth rate,0.0620752,h^-1,1.7199999999999998e-05,s^-1,50.0412,Celsius,Bacteria,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Pseudothermotoga,lettingae,,,66,323.1912,35.9060584277033,-10.970601174144868,1.7199999999999998e-05,-0.837040464484989,1.7388419099664405,-0.4185202322424945,34.31156751191875,33.8164445039809,0.0
685,MTD4913,Thermotoga lettingae TMOT,Specific growth rate,0.0973581,h^-1,2.7000000000000002e-05,s^-1,55.0637,Celsius,Bacteria,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Pseudothermotoga,lettingae,,,66,328.21369999999996,35.35660489040995,-10.519673691959945,1.7199999999999998e-05,-0.837040464484989,1.7388419099664405,-0.4185202322424945,34.31156751191875,33.8164445039809,0.0
686,MTD4913,Thermotoga lettingae TMOT,Specific growth rate,0.161415,h^-1,4.48e-05,s^-1,60.0986,Celsius,Bacteria,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Pseudothermotoga,lettingae,,,66,333.24859999999995,34.822418190262596,-10.013302418543335,1.7199999999999998e-05,-0.837040464484989,1.7388419099664405,-0.4185202322424945,34.31156751191875,33.8164445039809,0.0
687,MTD4913,Thermotoga lettingae TMOT,Specific growth rate,0.21088800000000002,h^-1,5.8599999999999995e-05,s^-1,63.0529,Celsius,Bacteria,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Pseudothermotoga,lettingae,,,66,336.2029,34.51642478550763,-9.744775861381306,1.7199999999999998e-05,-0.837040464484989,1.7388419099664405,-0.4185202322424945,34.31156751191875,33.8164445039809,0.0
688,MTD4913,Thermotoga lettingae TMOT,Specific growth rate,0.221227,h^-1,6.15e-05,s^-1,65.0602,Celsius,Bacteria,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Pseudothermotoga,lettingae,,,66,338.2102,34.31156751191875,-9.696473383151801,1.7199999999999998e-05,-0.837040464484989,1.7388419099664405,-0.4185202322424945,34.31156751191875,33.8164445039809,0.0
689,MTD4913,Thermotoga lettingae TMOT,Specific growth rate,0.09377410000000001,h^-1,2.6000000000000002e-05,s^-1,70.0121,Celsius,Bacteria,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Pseudothermotoga,lettingae,,,66,343.1621,33.8164445039809,-10.557414019942792,1.7199999999999998e-05,-0.837040464484989,1.7388419099664405,-0.4185202322424945,34.31156751191875,33.8164445039809,0.0
690,MTD4920,Sulfobacillus thermotolerans,Specific Growth Rate,0.009962,h^-1,2.77e-06,s^-1,20.0024,Celsius,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XVII. Incertae Sedis,Sulfobacillus,thermotolerans,,,67,293.1524,39.585287756537355,-12.796663237765028,2.77e-06,-1.3056399727263868,0.4235267865912772,-0.6528199863631934,37.06139161921211,34.81186751242402,0.0
691,MTD4920,Sulfobacillus thermotolerans,Specific Growth Rate,0.0901523,h^-1,2.5e-05,s^-1,25.1338,Celsius,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XVII. Incertae Sedis,Sulfobacillus,thermotolerans,,,67,298.2838,38.90429889427298,-10.596634733096073,2.77e-06,-1.3056399727263868,0.4235267865912772,-0.6528199863631934,37.06139161921211,34.81186751242402,0.0
692,MTD4920,Sulfobacillus thermotolerans,Specific Growth Rate,0.180974,h^-1,5.03e-05,s^-1,30.0992,Celsius,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XVII. Incertae Sedis,Sulfobacillus,thermotolerans,,,67,303.2492,38.267280212180424,-9.89750548085858,2.77e-06,-1.3056399727263868,0.4235267865912772,-0.6528199863631934,37.06139161921211,34.81186751242402,0.0
693,MTD4920,Sulfobacillus thermotolerans,Specific Growth Rate,0.279764,h^-1,7.77e-05,s^-1,35.1227,Celsius,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XVII. Incertae Sedis,Sulfobacillus,thermotolerans,,,67,308.2727,37.643690506877654,-9.462655300590672,2.77e-06,-1.3056399727263868,0.4235267865912772,-0.6528199863631934,37.06139161921211,34.81186751242402,0.0
694,MTD4920,Sulfobacillus thermotolerans,Specific Growth Rate,0.330742,h^-1,9.19e-05,s^-1,39.9662,Celsius,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XVII. Incertae Sedis,Sulfobacillus,thermotolerans,,,67,313.1162,37.06139161921211,-9.294809528602633,2.77e-06,-1.3056399727263868,0.4235267865912772,-0.6528199863631934,37.06139161921211,34.81186751242402,0.0
695,MTD4920,Sulfobacillus thermotolerans,Specific Growth Rate,0.290062,h^-1,8.06e-05,s^-1,45.0127,Celsius,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XVII. Incertae Sedis,Sulfobacillus,thermotolerans,,,67,318.1627,36.47354674359862,-9.426011908451692,2.77e-06,-1.3056399727263868,0.4235267865912772,-0.6528199863631934,37.06139161921211,34.81186751242402,0.0
