,FinalID,Consumer,OriginalTraitName,OriginalTraitValue,OriginalTraitUnit,StandardisedTraitValue,StandardisedTraitUnit,ConTemp,ConTempUnit,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,ConSize,ConSizeUnit,uniqueID,GenusSpecies,MinVolume,MaxVolume,AverageVolume,VolumeUnit,Temp(kel),1/kT,log_TraitValues,B0,E,Eh,El,Th,Tl,index
57,MTD5004,Methanococcus vulcanius,Growth rate,0.00674202,h^-1,1.87e-06,s^-1,89.9022,Celsius,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,vulcanius,,,5,Methanocaldococcus vulcanius,5.24e-19,1.4099999999999994e-17,7.33e-18,m^3,363.05219999999997,31.963784024775343,-13.18957212709778,7.2e-07,-1.5011836238366012,4.384735087530676,-0.7505918119183006,32.905768828714926,31.963784024775343,0.0
58,MTD5007,Methanococcus jannaschii,Growth Rate,0.186013,h^-1,5.17e-05,s^-1,51.2012,Celsius,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,jannaschii,,,6,Methanocaldococcus jannaschii,1.7700000000000002e-18,1.7700000000000002e-18,1.7700000000000002e-18,m^3,324.35119999999995,35.777645066580746,-9.87005277644989,5.17e-05,-0.6234289041563938,3.6869054363116542,-0.3117144520781969,32.29178761541428,31.11080220789773,0.0
59,MTD5007,Methanococcus jannaschii,Growth Rate,0.258181,h^-1,7.170000000000001e-05,s^-1,56.0508,Celsius,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,jannaschii,,,6,Methanocaldococcus jannaschii,1.7700000000000002e-18,1.7700000000000002e-18,1.7700000000000002e-18,m^3,329.20079999999996,35.25058903416864,-9.543019810358699,5.17e-05,-0.6234289041563938,3.6869054363116542,-0.3117144520781969,32.29178761541428,31.11080220789773,0.0
60,MTD5007,Methanococcus jannaschii,Growth Rate,0.36585700000000004,h^-1,0.00010163,s^-1,60.9791,Celsius,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,jannaschii,,,6,Methanocaldococcus jannaschii,1.7700000000000002e-18,1.7700000000000002e-18,1.7700000000000002e-18,m^3,334.1291,34.73065384164247,-9.194171790814599,5.17e-05,-0.6234289041563938,3.6869054363116542,-0.3117144520781969,32.29178761541428,31.11080220789773,0.0
61,MTD5007,Methanococcus jannaschii,Growth Rate,0.764479,h^-1,0.00021236,s^-1,70.277,Celsius,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,jannaschii,,,6,Methanocaldococcus jannaschii,1.7700000000000002e-18,1.7700000000000002e-18,1.7700000000000002e-18,m^3,343.42699999999996,33.79036042745487,-8.457227610248804,5.17e-05,-0.6234289041563938,3.6869054363116542,-0.3117144520781969,32.29178761541428,31.11080220789773,0.0
62,MTD5007,Methanococcus jannaschii,Growth Rate,1.15339,h^-1,0.00032039,s^-1,75.5411,Celsius,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,jannaschii,,,6,Methanocaldococcus jannaschii,1.7700000000000002e-18,1.7700000000000002e-18,1.7700000000000002e-18,m^3,348.6911,33.280236032750885,-8.04597155424341,5.17e-05,-0.6234289041563938,3.6869054363116542,-0.3117144520781969,32.29178761541428,31.11080220789773,0.0
63,MTD5007,Methanococcus jannaschii,Growth Rate,1.32346,h^-1,0.00036763,s^-1,82.2384,Celsius,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,jannaschii,,,6,Methanocaldococcus jannaschii,1.7700000000000002e-18,1.7700000000000002e-18,1.7700000000000002e-18,m^3,355.3884,32.65306946011615,-7.908433560366556,5.17e-05,-0.6234289041563938,3.6869054363116542,-0.3117144520781969,32.29178761541428,31.11080220789773,0.0
64,MTD5007,Methanococcus jannaschii,Growth Rate,1.43688,h^-1,0.00039913,s^-1,86.2145,Celsius,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,jannaschii,,,6,Methanocaldococcus jannaschii,1.7700000000000002e-18,1.7700000000000002e-18,1.7700000000000002e-18,m^3,359.36449999999996,32.29178761541428,-7.8262233796041,5.17e-05,-0.6234289041563938,3.6869054363116542,-0.3117144520781969,32.29178761541428,31.11080220789773,0.0
65,MTD5007,Methanococcus jannaschii,Growth Rate,0.018474200000000003,h^-1,5.13e-06,s^-1,99.8562,Celsius,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,jannaschii,,,6,Methanocaldococcus jannaschii,1.7700000000000002e-18,1.7700000000000002e-18,1.7700000000000002e-18,m^3,373.0062,31.11080220789773,-12.180404898781596,5.17e-05,-0.6234289041563938,3.6869054363116542,-0.3117144520781969,32.29178761541428,31.11080220789773,0.0
66,MTD5015,Methanobacterium subterraneum,Growth Rate,0.031700099999999995,h^-1,8.81e-06,s^-1,3.60868,Celsius,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,subterraneum,,,7,Methanobacterium subterraneum,4.4499999999999995e-21,8.479999999999998e-19,4.26e-19,m^3,276.75867999999997,41.9301107756387,-11.639623118016186,1.4400000000000001e-05,-0.3076215766713256,1.0959932119218692,-0.1538107883356628,37.06555846736003,36.47992173239624,0.0
67,MTD5015,Methanobacterium subterraneum,Growth Rate,0.0517425,h^-1,1.4400000000000001e-05,s^-1,13.0588,Celsius,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,subterraneum,,,7,Methanobacterium subterraneum,4.4499999999999995e-21,8.479999999999998e-19,4.26e-19,m^3,286.2088,40.545650974112405,-11.148282351382319,1.4400000000000001e-05,-0.3076215766713256,1.0959932119218692,-0.1538107883356628,37.06555846736003,36.47992173239624,0.0
68,MTD5015,Methanobacterium subterraneum,Growth Rate,0.061778,h^-1,1.7199999999999998e-05,s^-1,16.9395,Celsius,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,subterraneum,,,7,Methanobacterium subterraneum,4.4499999999999995e-21,8.479999999999998e-19,4.26e-19,m^3,290.0895,40.00324765467052,-10.970601174144868,1.4400000000000001e-05,-0.3076215766713256,1.0959932119218692,-0.1538107883356628,37.06555846736003,36.47992173239624,0.0
69,MTD5015,Methanobacterium subterraneum,Growth Rate,0.0783956,h^-1,2.18e-05,s^-1,19.8312,Celsius,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,subterraneum,,,7,Methanobacterium subterraneum,4.4499999999999995e-21,8.479999999999998e-19,4.26e-19,m^3,292.9812,39.608418937868855,-10.733600588169232,1.4400000000000001e-05,-0.3076215766713256,1.0959932119218692,-0.1538107883356628,37.06555846736003,36.47992173239624,0.0
70,MTD5015,Methanobacterium subterraneum,Growth Rate,0.114169,h^-1,3.17e-05,s^-1,24.8213,Celsius,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,subterraneum,,,7,Methanobacterium subterraneum,4.4499999999999995e-21,8.479999999999998e-19,4.26e-19,m^3,297.9713,38.945100117090284,-10.35919387708104,1.4400000000000001e-05,-0.3076215766713256,1.0959932119218692,-0.1538107883356628,37.06555846736003,36.47992173239624,0.0
71,MTD5015,Methanobacterium subterraneum,Growth Rate,0.128223,h^-1,3.5600000000000005e-05,s^-1,29.9961,Celsius,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,subterraneum,,,7,Methanobacterium subterraneum,4.4499999999999995e-21,8.479999999999998e-19,4.26e-19,m^3,303.1461,38.280294915618384,-10.24316492010629,1.4400000000000001e-05,-0.3076215766713256,1.0959932119218692,-0.1538107883356628,37.06555846736003,36.47992173239624,0.0
72,MTD5015,Methanobacterium subterraneum,Growth Rate,0.129623,h^-1,3.6e-05,s^-1,36.8513,Celsius,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,subterraneum,,,7,Methanobacterium subterraneum,4.4499999999999995e-21,8.479999999999998e-19,4.26e-19,m^3,310.00129999999996,37.43378531160852,-10.231991619508165,1.4400000000000001e-05,-0.3076215766713256,1.0959932119218692,-0.1538107883356628,37.06555846736003,36.47992173239624,0.0
73,MTD5015,Methanobacterium subterraneum,Growth Rate,0.130076,h^-1,3.6099999999999997e-05,s^-1,39.931,Celsius,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,subterraneum,,,7,Methanobacterium subterraneum,4.4499999999999995e-21,8.479999999999998e-19,4.26e-19,m^3,313.08099999999996,37.06555846736003,-10.229217692625438,1.4400000000000001e-05,-0.3076215766713256,1.0959932119218692,-0.1538107883356628,37.06555846736003,36.47992173239624,0.0
74,MTD5015,Methanobacterium subterraneum,Growth Rate,0.06837689999999999,h^-1,1.9e-05,s^-1,44.9571,Celsius,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,subterraneum,,,7,Methanobacterium subterraneum,4.4499999999999995e-21,8.479999999999998e-19,4.26e-19,m^3,318.10709999999995,36.47992173239624,-10.871071578797833,1.4400000000000001e-05,-0.3076215766713256,1.0959932119218692,-0.1538107883356628,37.06555846736003,36.47992173239624,0.0
75,MTD5047,Thermococcus barophilus,specific Growth,0.411721,h^-1,0.00011436700000000001,s^-1,74.9757,Celsius,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,barophilus,,,8,Thermococcus barophilus,2.68e-19,4.19e-18,2.23e-18,m^3,348.1257,33.3342873293168,-9.07609798217007,0.00011436700000000001,-1.4375344339821472,1.836397688726168,-0.7187672169910736,32.4066016418705,31.096229739776522,0.0
76,MTD5047,Thermococcus barophilus,specific Growth,0.781749,h^-1,0.00021715299999999999,s^-1,79.9191,Celsius,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,barophilus,,,8,Thermococcus barophilus,2.68e-19,4.19e-18,2.23e-18,m^3,353.0691,32.867566463673946,-8.434908383743853,0.00011436700000000001,-1.4375344339821472,1.836397688726168,-0.7187672169910736,32.4066016418705,31.096229739776522,0.0
77,MTD5047,Thermococcus barophilus,specific Growth,1.56251,h^-1,0.000434031,s^-1,84.9413,Celsius,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,barophilus,,,8,Thermococcus barophilus,2.68e-19,4.19e-18,2.23e-18,m^3,358.0913,32.4066016418705,-7.742394597843339,0.00011436700000000001,-1.4375344339821472,1.836397688726168,-0.7187672169910736,32.4066016418705,31.096229739776522,0.0
78,MTD5047,Thermococcus barophilus,specific Growth,1.16469,h^-1,0.000323525,s^-1,89.9306,Celsius,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,barophilus,,,8,Thermococcus barophilus,2.68e-19,4.19e-18,2.23e-18,m^3,363.0806,31.96128383207349,-8.03623416725654,0.00011436700000000001,-1.4375344339821472,1.836397688726168,-0.7187672169910736,32.4066016418705,31.096229739776522,0.0
79,MTD5047,Thermococcus barophilus,specific Growth,0.766868,h^-1,0.000213019,s^-1,94.92,Celsius,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,barophilus,,,8,Thermococcus barophilus,2.68e-19,4.19e-18,2.23e-18,m^3,368.07,31.528030294562296,-8.454129194355165,0.00011436700000000001,-1.4375344339821472,1.836397688726168,-0.7187672169910736,32.4066016418705,31.096229739776522,0.0
80,MTD5047,Thermococcus barophilus,specific Growth,0.755579,h^-1,0.00020988299999999998,s^-1,98.0241,Celsius,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,barophilus,,,8,Thermococcus barophilus,2.68e-19,4.19e-18,2.23e-18,m^3,371.17409999999995,31.26436384036371,-8.468960325365702,0.00011436700000000001,-1.4375344339821472,1.836397688726168,-0.7187672169910736,32.4066016418705,31.096229739776522,0.0
81,MTD5047,Thermococcus barophilus,specific Growth,0.0595504,h^-1,1.65e-05,s^-1,100.031,Celsius,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,barophilus,,,8,Thermococcus barophilus,2.68e-19,4.19e-18,2.23e-18,m^3,373.181,31.096229739776522,-11.01215017705774,0.00011436700000000001,-1.4375344339821472,1.836397688726168,-0.7187672169910736,32.4066016418705,31.096229739776522,0.0
82,MTD5048,Methanohalophilus portucalensis,Growth Rate,0.00603688,h^-1,1.68e-06,s^-1,20.0483,Celsius,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanohalophilus,portucalensis,,,9,Methanohalophilus portucalensis,1.1300000000000002e-19,4.19e-18,2.1499999999999997e-18,m^3,293.19829999999996,39.579090705913174,-13.296716764549107,1.68e-06,-1.0001226333817546,6.564472751323275,-0.5000613166908773,37.453369717322865,36.492471833977234,0.0
83,MTD5048,Methanohalophilus portucalensis,Growth Rate,0.0237395,h^-1,6.59e-06,s^-1,24.8713,Celsius,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanohalophilus,portucalensis,,,9,Methanohalophilus portucalensis,1.1300000000000002e-19,4.19e-18,2.1499999999999997e-18,m^3,298.0213,38.93856617134259,-11.929957209449858,1.68e-06,-1.0001226333817546,6.564472751323275,-0.5000613166908773,37.453369717322865,36.492471833977234,0.0
84,MTD5048,Methanohalophilus portucalensis,Growth Rate,0.03399,h^-1,9.44e-06,s^-1,29.82800000000001,Celsius,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanohalophilus,portucalensis,,,9,Methanohalophilus portucalensis,1.1300000000000002e-19,4.19e-18,2.1499999999999997e-18,m^3,302.978,38.30153380945,-11.570554577806865,1.68e-06,-1.0001226333817546,6.564472751323275,-0.5000613166908773,37.453369717322865,36.492471833977234,0.0
85,MTD5048,Methanohalophilus portucalensis,Growth Rate,0.05796000000000001,h^-1,1.6100000000000002e-05,s^-1,36.6892,Celsius,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanohalophilus,portucalensis,,,9,Methanohalophilus portucalensis,1.1300000000000002e-19,4.19e-18,2.1499999999999997e-18,m^3,309.8392,37.453369717322865,-11.036691285973857,1.68e-06,-1.0001226333817546,6.564472751323275,-0.5000613166908773,37.453369717322865,36.492471833977234,0.0
86,MTD5048,Methanohalophilus portucalensis,Growth Rate,0.0459716,h^-1,1.28e-05,s^-1,39.7954,Celsius,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanohalophilus,portucalensis,,,9,Methanohalophilus portucalensis,1.1300000000000002e-19,4.19e-18,2.1499999999999997e-18,m^3,312.94539999999995,37.08161906364351,-11.266065387038703,1.68e-06,-1.0001226333817546,6.564472751323275,-0.5000613166908773,37.453369717322865,36.492471833977234,0.0
87,MTD5048,Methanohalophilus portucalensis,Growth Rate,0.000129082,h^-1,4e-08,s^-1,44.8477,Celsius,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanohalophilus,portucalensis,,,9,Methanohalophilus portucalensis,1.1300000000000002e-19,4.19e-18,2.1499999999999997e-18,m^3,317.9977,36.492471833977234,-17.034386382832476,1.68e-06,-1.0001226333817546,6.564472751323275,-0.5000613166908773,37.453369717322865,36.492471833977234,0.0
88,MTD5054,Methanoculleus submarinus,Specific Growth Rate,0.00581568,h^-1,1.62e-06,s^-1,14.8989,Celsius,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,submarinus,,,10,Methanoculleus submarinus,2.68e-19,4.19e-18,2.23e-18,m^3,288.0489,40.2866392147984,-13.333084408719982,1.62e-06,-0.9232334341262548,5.933417065180802,-0.4616167170631274,36.503434422660625,35.381927461529656,0.0
89,MTD5054,Methanoculleus submarinus,Specific Growth Rate,0.00470456,h^-1,1.31e-06,s^-1,14.9,Celsius,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,submarinus,,,10,Methanoculleus submarinus,2.68e-19,4.19e-18,2.23e-18,m^3,288.04999999999995,40.28648536892742,-13.545483420751214,1.62e-06,-0.9232334341262548,5.933417065180802,-0.4616167170631274,36.503434422660625,35.381927461529656,0.0
90,MTD5054,Methanoculleus submarinus,Specific Growth Rate,0.00331566,h^-1,9.2e-07,s^-1,14.9015,Celsius,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,submarinus,,,10,Methanoculleus submarinus,2.68e-19,4.19e-18,2.23e-18,m^3,288.0515,40.28627558099695,-13.898892166903325,1.62e-06,-0.9232334341262548,5.933417065180802,-0.4616167170631274,36.503434422660625,35.381927461529656,0.0
91,MTD5054,Methanoculleus submarinus,Specific Growth Rate,0.012916,h^-1,3.59e-06,s^-1,19.7584,Celsius,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,submarinus,,,10,Methanoculleus submarinus,2.68e-19,4.19e-18,2.23e-18,m^3,292.9084,39.61826328818,-12.537358355464086,1.62e-06,-0.9232334341262548,5.933417065180802,-0.4616167170631274,36.503434422660625,35.381927461529656,0.0
92,MTD5054,Methanoculleus submarinus,Specific Growth Rate,0.0115271,h^-1,3.2e-06,s^-1,19.7599,Celsius,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,submarinus,,,10,Methanoculleus submarinus,2.68e-19,4.19e-18,2.23e-18,m^3,292.9099,39.618060401917255,-12.652359748158593,1.62e-06,-0.9232334341262548,5.933417065180802,-0.4616167170631274,36.503434422660625,35.381927461529656,0.0
93,MTD5054,Methanoculleus submarinus,Specific Growth Rate,0.0101382,h^-1,2.82e-06,s^-1,19.7613,Celsius,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,submarinus,,,10,Methanoculleus submarinus,2.68e-19,4.19e-18,2.23e-18,m^3,292.9113,39.61787104328015,-12.778773673014252,1.62e-06,-0.9232334341262548,5.933417065180802,-0.4616167170631274,36.503434422660625,35.381927461529656,0.0
94,MTD5054,Methanoculleus submarinus,Specific Growth Rate,0.025850400000000003,h^-1,7.18e-06,s^-1,24.84,Celsius,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,submarinus,,,10,Methanoculleus submarinus,2.68e-19,4.19e-18,2.23e-18,m^3,297.98999999999995,38.94265616470198,-11.84421117490414,1.62e-06,-0.9232334341262548,5.933417065180802,-0.4616167170631274,36.503434422660625,35.381927461529656,0.0
95,MTD5054,Methanoculleus submarinus,Specific Growth Rate,0.025850400000000003,h^-1,7.18e-06,s^-1,24.84,Celsius,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,submarinus,,,10,Methanoculleus submarinus,2.68e-19,4.19e-18,2.23e-18,m^3,297.98999999999995,38.94265616470198,-11.84421117490414,1.62e-06,-0.9232334341262548,5.933417065180802,-0.4616167170631274,36.503434422660625,35.381927461529656,0.0
96,MTD5054,Methanoculleus submarinus,Specific Growth Rate,0.0252948,h^-1,7.03e-06,s^-1,24.8406,Celsius,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,submarinus,,,10,Methanoculleus submarinus,2.68e-19,4.19e-18,2.23e-18,m^3,297.9906,38.94257775419608,-11.865323852141701,1.62e-06,-0.9232334341262548,5.933417065180802,-0.4616167170631274,36.503434422660625,35.381927461529656,0.0
97,MTD5054,Methanoculleus submarinus,Specific Growth Rate,0.0447574,h^-1,1.24e-05,s^-1,29.9914,Celsius,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,submarinus,,,10,Methanoculleus submarinus,2.68e-19,4.19e-18,2.23e-18,m^3,303.1414,38.28088842539997,-11.297814085353282,1.62e-06,-0.9232334341262548,5.933417065180802,-0.4616167170631274,36.503434422660625,35.381927461529656,0.0
98,MTD5054,Methanoculleus submarinus,Specific Growth Rate,0.0433685,h^-1,1.2e-05,s^-1,29.9929,Celsius,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,submarinus,,,10,Methanoculleus submarinus,2.68e-19,4.19e-18,2.23e-18,m^3,303.1429,38.28069900538506,-11.330603908176274,1.62e-06,-0.9232334341262548,5.933417065180802,-0.4616167170631274,36.503434422660625,35.381927461529656,0.0
99,MTD5054,Methanoculleus submarinus,Specific Growth Rate,0.0404518,h^-1,1.12e-05,s^-1,29.9959,Celsius,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,submarinus,,,10,Methanoculleus submarinus,2.68e-19,4.19e-18,2.23e-18,m^3,303.1459,38.28032017097887,-11.399596779663225,1.62e-06,-0.9232334341262548,5.933417065180802,-0.4616167170631274,36.503434422660625,35.381927461529656,0.0
100,MTD5054,Methanoculleus submarinus,Specific Growth Rate,0.0875592,h^-1,2.4299999999999998e-05,s^-1,36.791,Celsius,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,submarinus,,,10,Methanoculleus submarinus,2.68e-19,4.19e-18,2.23e-18,m^3,309.941,37.44106817271527,-10.625034207617771,1.62e-06,-0.9232334341262548,5.933417065180802,-0.4616167170631274,36.503434422660625,35.381927461529656,0.0
101,MTD5054,Methanoculleus submarinus,Specific Growth Rate,0.0871428,h^-1,2.42e-05,s^-1,36.8675,Celsius,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,submarinus,,,10,Methanoculleus submarinus,2.68e-19,4.19e-18,2.23e-18,m^3,310.0175,37.43182920486599,-10.629157924801634,1.62e-06,-0.9232334341262548,5.933417065180802,-0.4616167170631274,36.503434422660625,35.381927461529656,0.0
102,MTD5054,Methanoculleus submarinus,Specific Growth Rate,0.07908739999999999,h^-1,2.2e-05,s^-1,36.9519,Celsius,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,submarinus,,,10,Methanoculleus submarinus,2.68e-19,4.19e-18,2.23e-18,m^3,310.1019,37.42164143631349,-10.724468104605958,1.62e-06,-0.9232334341262548,5.933417065180802,-0.4616167170631274,36.503434422660625,35.381927461529656,0.0
103,MTD5054,Methanoculleus submarinus,Specific Growth Rate,0.110226,h^-1,3.06e-05,s^-1,44.7522,Celsius,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,submarinus,,,10,Methanoculleus submarinus,2.68e-19,4.19e-18,2.23e-18,m^3,317.9022,36.503434422660625,-10.39451054900594,1.62e-06,-0.9232334341262548,5.933417065180802,-0.4616167170631274,36.503434422660625,35.381927461529656,0.0
104,MTD5054,Methanoculleus submarinus,Specific Growth Rate,0.103004,h^-1,2.860000000000001e-05,s^-1,44.7597,Celsius,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,submarinus,,,10,Methanoculleus submarinus,2.68e-19,4.19e-18,2.23e-18,m^3,317.9097,36.5025732480624,-10.462103840138466,1.62e-06,-0.9232334341262548,5.933417065180802,-0.4616167170631274,36.503434422660625,35.381927461529656,0.0
105,MTD5054,Methanoculleus submarinus,Specific Growth Rate,0.096337,h^-1,2.68e-05,s^-1,44.7666,Celsius,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,submarinus,,,10,Methanoculleus submarinus,2.68e-19,4.19e-18,2.23e-18,m^3,317.91659999999996,36.5017810033183,-10.527108670447463,1.62e-06,-0.9232334341262548,5.933417065180802,-0.4616167170631274,36.503434422660625,35.381927461529656,0.0
106,MTD5054,Methanoculleus submarinus,Specific Growth Rate,0.0945314,h^-1,2.6300000000000002e-05,s^-1,44.7685,Celsius,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,submarinus,,,10,Methanoculleus submarinus,2.68e-19,4.19e-18,2.23e-18,m^3,317.9185,36.501562855006995,-10.545941618780555,1.62e-06,-0.9232334341262548,5.933417065180802,-0.4616167170631274,36.503434422660625,35.381927461529656,0.0
107,MTD5054,Methanoculleus submarinus,Specific Growth Rate,0.035381800000000005,h^-1,9.83e-06,s^-1,49.8491,Celsius,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,submarinus,,,10,Methanoculleus submarinus,2.68e-19,4.19e-18,2.23e-18,m^3,322.9991,35.92741314300734,-11.530071623805199,1.62e-06,-0.9232334341262548,5.933417065180802,-0.4616167170631274,36.503434422660625,35.381927461529656,0.0
108,MTD5054,Methanoculleus submarinus,Specific Growth Rate,0.0299653,h^-1,8.32e-06,s^-1,49.9308,Celsius,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,submarinus,,,10,Methanoculleus submarinus,2.68e-19,4.19e-18,2.23e-18,m^3,323.08079999999995,35.91832789357815,-11.696848303131157,1.62e-06,-0.9232334341262548,5.933417065180802,-0.4616167170631274,36.503434422660625,35.381927461529656,0.0
109,MTD5054,Methanoculleus submarinus,Specific Growth Rate,0.00012093399999999999,h^-1,3e-08,s^-1,54.8288,Celsius,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,submarinus,,,10,Methanoculleus submarinus,2.68e-19,4.19e-18,2.23e-18,m^3,327.9788,35.381927461529656,-17.322068455284256,1.62e-06,-0.9232334341262548,5.933417065180802,-0.4616167170631274,36.503434422660625,35.381927461529656,0.0
110,MTD5054,Methanoculleus submarinus,Specific Growth Rate,0.00012093399999999999,h^-1,3e-08,s^-1,54.8288,Celsius,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,submarinus,,,10,Methanoculleus submarinus,2.68e-19,4.19e-18,2.23e-18,m^3,327.9788,35.381927461529656,-17.322068455284256,1.62e-06,-0.9232334341262548,5.933417065180802,-0.4616167170631274,36.503434422660625,35.381927461529656,0.0
111,MTD5054,Methanoculleus submarinus,Specific Growth Rate,0.00012093399999999999,h^-1,3e-08,s^-1,54.8288,Celsius,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,submarinus,,,10,Methanoculleus submarinus,2.68e-19,4.19e-18,2.23e-18,m^3,327.9788,35.381927461529656,-17.322068455284256,1.62e-06,-0.9232334341262548,5.933417065180802,-0.4616167170631274,36.503434422660625,35.381927461529656,0.0
112,MTD5113,Stygiolobus azoricus,specific Growth,0.0011254000000000001,h^-1,3.1e-07,s^-1,54.7009,Celsius,Archaea,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Stygiolobus,azoricus,,,11,Stygiolobus azoricus,6.539999999999999e-20,3.05e-18,1.56e-18,m^3,327.85089999999997,35.3957305303098,-14.98669353946722,3.1e-07,-1.9823232879766253,4.408631444381393,-0.9911616439883126,32.858046009726564,32.01545995328542,0.0
